"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"344","MYD88_O88746_x1",5,"model_5_multimer_v2_p1_230330_150934_recycled_00",9999,62.16,0.277,0.4046,0.0773,60,74,2,2,"MYD88_O88746_x1_5_model_5_multimer_v2_p1_230330_150934_recycled_00",1,"O88746","TOM1_MOUSE","Tom1","Tom1",NA,"Mus musculus (Mouse)",10090,"Target of Myb1 membrane trafficking protein (Target of Myb protein 1)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"345","MYD88_O88796_x1",4,"model_4_multimer_v3_p1_230501_271264_recycled_12",1.92,73.68,0.4966,0.3176,0.0746,40,35,1,2,"MYD88_O88796_x1_4_model_4_multimer_v3_p1_230501_271264_recycled_12",1,"O88796","RPP30_MOUSE","Rpp30 Rnasep2","Rpp30","Rnasep2","Mus musculus (Mouse)",10090,"Ribonuclease P protein subunit p30 (RNaseP protein p30) (RNase P subunit 2)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"346","MYD88_O88852_x1",1,"model_1_multimer_v3_p1_230501_686492_recycled_01",57.89,53.69,0.3869,0.4193,0.2409,63,106,1,2,"MYD88_O88852_x1_1_model_1_multimer_v3_p1_230501_686492_recycled_01",1,"O88852","TSYL1_MOUSE","Tspyl1 Tspyl","Tspyl1","Tspyl","Mus musculus (Mouse)",10090,"Testis-specific Y-encoded-like protein 1 (TSPY-like protein 1)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"347","MYD88_O88874_x1",5,"model_5_multimer_v3_p1_230501_229725_recycled_02",16.22,54.2,0.4818,0.5358,0.2535,55,60,1,2,"MYD88_O88874_x1_5_model_5_multimer_v3_p1_230501_229725_recycled_02",1,"O88874","CCNK_MOUSE","Ccnk","Ccnk",NA,"Mus musculus (Mouse)",10090,"Cyclin-K","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"348","MYD88_O88895_x1",3,"model_3_multimer_v3_p1_230501_509287_recycled_00",9999,78.02,0.609,0.4657,0.2211,60,62,1,2,"MYD88_O88895_x1_3_model_3_multimer_v3_p1_230501_509287_recycled_00",1,"O88895","HDAC3_MOUSE","Hdac3","Hdac3",NA,"Mus musculus (Mouse)",10090,"Histone deacetylase 3 (HD3) (EC 3.5.1.98) (Protein deacetylase HDAC3) (EC 3.5.1.-) (Protein deacylase HDAC3) (EC 3.5.1.-)","UP000000589: Chromosome 18","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"349","MYD88_O88898_x1",3,"model_3_multimer_v2_p1_230329_897610_recycled_01",88.77,60.23,0.4421,0.5039,0.343,50,50,1,2,"MYD88_O88898_x1_3_model_3_multimer_v2_p1_230329_897610_recycled_01",1,"O88898","P63_MOUSE","Tp63 P63 P73l Tp73l Trp63","Tp63","P63 P73l Tp73l Trp63","Mus musculus (Mouse)",10090,"Tumor protein 63 (p63) (Transformation-related protein 63) (TP63) (Tumor protein p73-like) (p73L)","UP000000589: Chromosome 16","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"350","MYD88_O88907_x1",4,"model_4_multimer_v3_p1_230501_279935_recycled_00",9999,56.04,0.4411,0.4907,0.2252,53,108,1,2,"MYD88_O88907_x1_4_model_4_multimer_v3_p1_230501_279935_recycled_00",1,"O88907","PIAS1_MOUSE","Pias1 Ddxbp1","Pias1","Ddxbp1","Mus musculus (Mouse)",10090,"E3 SUMO-protein ligase PIAS1 (EC 2.3.2.27) (DEAD/H box-binding protein 1) (Protein inhibitor of activated STAT protein 1) (RING-type E3 ubiquitin transferase PIAS1)","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"351","MYD88_O88939_x1",1,"model_1_multimer_v3_p1_230501_611587_recycled_01",50.94,46.04,0.291,0.2782,0.0843,165,278,1,2,"MYD88_O88939_x1_1_model_1_multimer_v3_p1_230501_611587_recycled_01",1,"O88939","ZBT7A_MOUSE","Zbtb7a Lrf Zbtb7","Zbtb7a","Lrf Zbtb7","Mus musculus (Mouse)",10090,"Zinc finger and BTB domain-containing protein 7A (Leukemia/lymphoma-related factor) (POZ and Krueppel erythroid myeloid ontogenic factor) (POK erythroid myeloid ontogenic factor) (Pokemon)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"352","MYD88_O88942_x1",2,"model_2_multimer_v3_p1_230501_971843_recycled_00",9999,51.02,0.3528,0.3577,0.1225,202,356,1,2,"MYD88_O88942_x1_2_model_2_multimer_v3_p1_230501_971843_recycled_00",1,"O88942","NFAC1_MOUSE","Nfatc1 Nfat2 Nfatc","Nfatc1","Nfat2 Nfatc","Mus musculus (Mouse)",10090,"Nuclear factor of activated T-cells, cytoplasmic 1 (NF-ATc1) (NFATc1) (NFAT transcription complex cytosolic component) (NF-ATc) (NFATc)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"353","MYD88_O88967_x1",5,"model_5_multimer_v3_p1_230501_293832_recycled_00",9999,60.42,0.4624,0.4203,0.248,81,97,1,2,"MYD88_O88967_x1_5_model_5_multimer_v3_p1_230501_293832_recycled_00",1,"O88967","YMEL1_MOUSE","Yme1l1","Yme1l1",NA,"Mus musculus (Mouse)",10090,"ATP-dependent zinc metalloprotease YME1L1 (EC 3.4.24.-) (ATP-dependent metalloprotease FtsH1) (YME1-like protein 1)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"354","MYD88_O88986_x1",5,"model_5_multimer_v2_p1_230329_604634_recycled_03",5.05,82.28,0.576,0.1706,0.0096,25,23,2,2,"MYD88_O88986_x1_5_model_5_multimer_v2_p1_230329_604634_recycled_03",1,"O88986","KBL_MOUSE","Gcat Kbl","Gcat","Kbl","Mus musculus (Mouse)",10090,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial (AKB ligase) (EC 2.3.1.29) (Aminoacetone synthase) (Glycine acetyltransferase)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"355","MYD88_O88990_x1",1,"model_1_multimer_v3_p1_230501_776195_recycled_14",2.99,77.33,0.3867,0.4297,0.0854,31,34,2,2,"MYD88_O88990_x1_1_model_1_multimer_v3_p1_230501_776195_recycled_14",1,"O88990","ACTN3_MOUSE","Actn3","Actn3",NA,"Mus musculus (Mouse)",10090,"Alpha-actinin-3 (Alpha-actinin skeletal muscle isoform 3) (F-actin cross-linking protein)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"356","MYD88_O89053_x1",1,"model_1_multimer_v3_p1_230501_653730_recycled_01",42.26,80.9,0.6012,0.511,0.2073,64,93,1,2,"MYD88_O89053_x1_1_model_1_multimer_v3_p1_230501_653730_recycled_01",1,"O89053","COR1A_MOUSE","Coro1a Coro1","Coro1a","Coro1","Mus musculus (Mouse)",10090,"Coronin-1A (Coronin-like protein A) (Clipin-A) (Coronin-like protein p57) (Tryptophan aspartate-containing coat protein) (TACO)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"357","MYD88_O89079_x1",5,"model_5_multimer_v2_p1_230330_828312_recycled_00",9999,76.94,0.4946,0.0694,7e-04,16,21,2,2,"MYD88_O89079_x1_5_model_5_multimer_v2_p1_230330_828312_recycled_00",1,"O89079","COPE_MOUSE","Cope Cope1","Cope","Cope1","Mus musculus (Mouse)",10090,"Coatomer subunit epsilon (Epsilon-coat protein) (Epsilon-COP)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"358","MYD88_O89086_x1",5,"model_5_multimer_v3_p1_230501_022795_recycled_00",9999,54.68,0.4602,0.4494,0.3287,104,235,1,2,"MYD88_O89086_x1_5_model_5_multimer_v3_p1_230501_022795_recycled_00",1,"O89086","RBM3_MOUSE","Rbm3","Rbm3",NA,"Mus musculus (Mouse)",10090,"RNA-binding protein 3 (RNA-binding motif protein 3)","UP000000589: Chromosome X","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"359","MYD88_O89090_x1",5,"model_5_multimer_v3_p1_230501_638899_recycled_00",9999,33.17,0.2434,0.2268,0.0571,218,356,1,2,"MYD88_O89090_x1_5_model_5_multimer_v3_p1_230501_638899_recycled_00",1,"O89090","SP1_MOUSE","Sp1","Sp1",NA,"Mus musculus (Mouse)",10090,"Transcription factor Sp1 (Specificity protein 1)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"360","MYD88_O89100_x1",2,"model_2_multimer_v2_p1_230329_976872_recycled_18",6.5,65.54,0.3332,0.3258,0.1353,40,41,1,2,"MYD88_O89100_x1_2_model_2_multimer_v2_p1_230329_976872_recycled_18",1,"O89100","GRAP2_MOUSE","Grap2 Gads Grb2l Grid Mona","Grap2","Gads Grb2l Grid Mona","Mus musculus (Mouse)",10090,"GRB2-related adaptor protein 2 (Adapter protein GRID) (GADS protein) (GRB-2-like protein) (GRB2L) (GRB-2-related monocytic adapter protein) (MONA) (Monocytic adapter) (GRBLG) (Growth factor receptor-binding protein) (Hematopoietic cell-associated adaptor protein GrpL)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"361","MYD88_P00342_x1",3,"model_3_multimer_v3_p1_230501_157109_recycled_12",0.83,84.5,0.5862,0.5243,0.2491,54,63,1,2,"MYD88_P00342_x1_3_model_3_multimer_v3_p1_230501_157109_recycled_12",1,"P00342","LDHC_MOUSE","Ldhc Ldh-3 Ldh3","Ldhc","Ldh-3 Ldh3","Mus musculus (Mouse)",10090,"L-lactate dehydrogenase C chain (LDH-C) (EC 1.1.1.27) (LDH testis subunit) (LDH-X)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"362","MYD88_P00375_x1",2,"model_2_multimer_v2_p1_230328_409472_recycled_03",6.63,83.52,0.4919,0.5226,0.3015,47,55,1,2,"MYD88_P00375_x1_2_model_2_multimer_v2_p1_230328_409472_recycled_03",1,"P00375","DYR_MOUSE","Dhfr","Dhfr",NA,"Mus musculus (Mouse)",10090,"Dihydrofolate reductase (EC 1.5.1.3)","UP000000589: Chromosome 13","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
