"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"76","MYD88_E9Q557_x1",3,"model_3_multimer_v3_p1_230424_692670_recycled_01",94.1,55.72,0.3218,0.1794,0.0726,85,90,1,2,"MYD88_E9Q557_x1_3_model_3_multimer_v3_p1_230424_692670_recycled_01",1,"E9Q557","DESP_MOUSE","Dsp","Dsp",NA,"Mus musculus (Mouse)",10090,"Desmoplakin (DP)","UP000000589: Chromosome 13","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"77","MYD88_E9Q5C9_x1",1,"model_1_multimer_v3_p1_230424_018729_recycled_00",9999,42.04,0.2481,0.4525,0.0129,80,154,2,2,"MYD88_E9Q5C9_x1_1_model_1_multimer_v3_p1_230424_018729_recycled_00",1,"E9Q5C9","NOLC1_MOUSE","Nolc1 Kiaa0035","Nolc1","Kiaa0035","Mus musculus (Mouse)",10090,"Nucleolar and coiled-body phosphoprotein 1 (140 kDa nucleolar phosphoprotein) (Nopp140)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"78","MYD88_E9Q5F9_x1",2,"model_2_multimer_v3_p1_230424_336592_recycled_00",9999,31.98,0.3499,0.4331,0.3734,161,243,1,2,"MYD88_E9Q5F9_x1_2_model_2_multimer_v3_p1_230424_336592_recycled_00",1,"E9Q5F9","SETD2_MOUSE","Setd2 Kiaa1732 Kmt3a","Setd2","Kiaa1732 Kmt3a","Mus musculus (Mouse)",10090,"Histone-lysine N-methyltransferase SETD2 (EC 2.1.1.359) (Lysine N-methyltransferase 3A) (Protein-lysine N-methyltransferase SETD2) (EC 2.1.1.-) (SET domain-containing protein 2)","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"79","MYD88_E9Q5G3_x1",4,"model_4_multimer_v3_p1_230425_897270_recycled_11",7.55,61.64,0.4805,0.3171,0.2597,64,74,1,2,"MYD88_E9Q5G3_x1_4_model_4_multimer_v3_p1_230425_897270_recycled_11",1,"E9Q5G3","KIF23_MOUSE","Kif23","Kif23",NA,"Mus musculus (Mouse)",10090,"Kinesin-like protein KIF23","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"80","MYD88_E9Q5K9_x1",5,"model_5_multimer_v3_p1_230425_671389_recycled_08",4.81,46.53,0.3089,0.5527,0.3907,61,103,1,2,"MYD88_E9Q5K9_x1_5_model_5_multimer_v3_p1_230425_671389_recycled_08",1,"E9Q5K9","YTDC1_MOUSE","Ythdc1 Kiaa1966","Ythdc1","Kiaa1966","Mus musculus (Mouse)",10090,"YTH domain-containing protein 1","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"81","MYD88_E9Q634_x1",5,"model_5_multimer_v3_p1_230426_713674_recycled_02",5.22,73.54,0.5629,0.2907,0.1419,128,218,1,2,"MYD88_E9Q634_x1_5_model_5_multimer_v3_p1_230426_713674_recycled_02",1,"E9Q634","MYO1E_MOUSE","Myo1e Myr3","Myo1e","Myr3","Mus musculus (Mouse)",10090,"Unconventional myosin-Ie (Unconventional myosin 1E)","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"82","MYD88_E9Q7E2_x1",4,"model_4_multimer_v3_p1_230426_887003_recycled_00",9999,39.42,0.3336,0.2744,0.1533,378,1029,1,2,"MYD88_E9Q7E2_x1_4_model_4_multimer_v3_p1_230426_887003_recycled_00",1,"E9Q7E2","ARID2_MOUSE","Arid2 Baf200","Arid2","Baf200","Mus musculus (Mouse)",10090,"AT-rich interactive domain-containing protein 2 (ARID domain-containing protein 2) (BRG1-associated factor 200) (BAF200) (Zinc finger protein with activation potential) (Zipzap/p200)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"83","MYD88_E9Q7F2_x1",1,"model_1_multimer_v3_p1_230424_718985_recycled_00",9999,43.19,0.2626,0.3778,0.0952,123,241,1,2,"MYD88_E9Q7F2_x1_1_model_1_multimer_v3_p1_230424_718985_recycled_00",1,"E9Q7F2","RN169_MOUSE","Rnf169 Kiaa1991","Rnf169","Kiaa1991","Mus musculus (Mouse)",10090,"E3 ubiquitin-protein ligase RNF169 (EC 2.3.2.27) (RING finger protein 169) (RING-type E3 ubiquitin transferase RNF169)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"84","MYD88_E9Q8D0_x1",1,"model_1_multimer_v3_p1_230425_459166_recycled_00",9999,58.3,0.2875,0.2725,0.0381,102,177,1,2,"MYD88_E9Q8D0_x1_1_model_1_multimer_v3_p1_230425_459166_recycled_00",1,"E9Q8D0","DJC21_MOUSE","Dnajc21","Dnajc21",NA,"Mus musculus (Mouse)",10090,"DnaJ homolog subfamily C member 21","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"85","MYD88_E9Q8T2_x1",2,"model_2_multimer_v3_p1_230425_975212_recycled_05",19.23,49.4,0.3437,0.4476,0.412,103,131,1,2,"MYD88_E9Q8T2_x1_2_model_2_multimer_v3_p1_230425_975212_recycled_05",1,"E9Q8T2","PRD15_MOUSE","Prdm15","Prdm15",NA,"Mus musculus (Mouse)",10090,"PR domain zinc finger protein 15 (EC 2.1.1.-) (PR domain-containing protein 15)","UP000000589: Chromosome 16","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"86","MYD88_E9QAM5_x1",4,"model_4_multimer_v3_p1_230426_137720_recycled_00",9999,69.42,0.5427,0.4387,0.0941,610,2081,1,2,"MYD88_E9QAM5_x1_4_model_4_multimer_v3_p1_230426_137720_recycled_00",1,"E9QAM5","HELZ2_MOUSE","Helz2","Helz2",NA,"Mus musculus (Mouse)",10090,"Helicase with zinc finger domain 2 (EC 3.6.4.-) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"87","MYD88_E9QAT4_x1",5,"model_5_multimer_v3_p1_230424_417188_recycled_00",9999,31.52,0.3372,0.3275,0.1141,338,800,1,2,"MYD88_E9QAT4_x1_5_model_5_multimer_v3_p1_230424_417188_recycled_00",1,"E9QAT4","SC16A_MOUSE","Sec16a Kiaa0310 Sec16","Sec16a","Kiaa0310 Sec16","Mus musculus (Mouse)",10090,"Protein transport protein Sec16A (SEC16 homolog A) (p250)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"88","MYD88_F7BJB9_x1",4,"model_4_multimer_v3_p1_230425_690768_recycled_01",66.65,58.9,0.4564,0.3364,0.2496,130,214,1,2,"MYD88_F7BJB9_x1_4_model_4_multimer_v3_p1_230425_690768_recycled_01",1,"F7BJB9","MORC3_MOUSE","Morc3 Nxp2 Zcwcc3","Morc3","Nxp2 Zcwcc3","Mus musculus (Mouse)",10090,"MORC family CW-type zinc finger protein 3 (Nuclear matrix protein 2) (Zinc finger CW-type coiled-coil domain protein 3)","UP000000589: Chromosome 16","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"89","MYD88_G3X9G7_x1",1,"model_1_multimer_v3_p1_230424_023458_recycled_01",49.56,54.37,0.3375,0.3057,0.2229,74,94,1,2,"MYD88_G3X9G7_x1_1_model_1_multimer_v3_p1_230424_023458_recycled_01",1,"G3X9G7","ZN809_MOUSE","Zfp809","Zfp809",NA,"Mus musculus (Mouse)",10090,"Zinc finger protein 809","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"90","MYD88_G3X9J0_x1",1,"model_1_multimer_v3_p1_230426_651525_recycled_12",12.51,47.49,0.4526,0.2976,0.1259,150,258,1,2,"MYD88_G3X9J0_x1_1_model_1_multimer_v3_p1_230426_651525_recycled_12",1,"G3X9J0","SI1L3_MOUSE","Sipa1l3 Spal3","Sipa1l3","Spal3","Mus musculus (Mouse)",10090,"Signal-induced proliferation-associated 1-like protein 3 (SIPA1-like protein 3) (SPA-1-like protein 3)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"91","MYD88_G5E861_x1",3,"model_3_multimer_v3_p1_230426_713439_recycled_17",3.47,61.16,0.321,0.279,0.0616,37,39,1,2,"MYD88_G5E861_x1_3_model_3_multimer_v3_p1_230426_713439_recycled_17",1,"G5E861","SCLT1_MOUSE","Sclt1 Sap1","Sclt1","Sap1","Mus musculus (Mouse)",10090,"Sodium channel and clathrin linker 1 (Sodium channel-associated protein 1)","UP000000589: Chromosome 3","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"92","MYD88_G5E869_x1",4,"model_4_multimer_v3_p1_230428_349889_recycled_01",83.87,46.5,0.2472,0.2171,0.1414,143,216,1,2,"MYD88_G5E869_x1_4_model_4_multimer_v3_p1_230428_349889_recycled_01",1,"G5E869","ZN142_MOUSE","Znf142 Kiaa0236 Zfp142","Znf142","Kiaa0236 Zfp142","Mus musculus (Mouse)",10090,"Zinc finger protein 142","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"93","MYD88_G5E870_x1",1,"model_1_multimer_v3_p1_230428_619171_recycled_06",3.81,61.26,0.5759,0.3035,0.1797,78,92,1,2,"MYD88_G5E870_x1_1_model_1_multimer_v3_p1_230428_619171_recycled_06",1,"G5E870","TRIPC_MOUSE","Trip12","Trip12",NA,"Mus musculus (Mouse)",10090,"E3 ubiquitin-protein ligase TRIP12 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase TRIP12) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"94","MYD88_G5E8B9_x1",1,"model_1_multimer_v3_p1_230424_632074_recycled_01",73.52,45.07,0.2561,0.2256,0.1043,110,195,1,2,"MYD88_G5E8B9_x1_1_model_1_multimer_v3_p1_230424_632074_recycled_01",1,"G5E8B9","ZBT11_MOUSE","Zbtb11","Zbtb11",NA,"Mus musculus (Mouse)",10090,"Zinc finger and BTB domain-containing protein 11","UP000000589: Chromosome 16","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"95","MYD88_G5E8K5_x1",4,"model_4_multimer_v3_p1_230428_224514_recycled_00",9999,48.5,0.4172,0.2825,0.0824,267,558,1,2,"MYD88_G5E8K5_x1_4_model_4_multimer_v3_p1_230428_224514_recycled_00",1,"G5E8K5","ANK3_MOUSE","Ank3","Ank3",NA,"Mus musculus (Mouse)",10090,"Ankyrin-3 (ANK-3) (Ankyrin-G)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
