"FILE","MODEL","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_N","RANK","inv.RANK","VIS"
"MYD88_P84096_x1",4,2.92,79.14,0.4315,0.1122,0.0106,26,28,"MYD88_P84096_x1_x2_model_4",1,2,"MYD88","MYD88_P84096_x1_2",5,1,NA
"MYD88_P84096_x1",5,1.98,79.83,0.4609,0.4279,0.1616,56,57,"MYD88_P84096_x1_x2_model_5",1,2,"MYD88","MYD88_P84096_x1_2",2,4,NA
"MYD88_P84309_x1",1,7.94,72.47,0.541,0,0,0,0,"MYD88_P84309_x1_x2_model_1",2,2,"MYD88","MYD88_P84309_x1_2",5,1,"none"
"MYD88_P84309_x1",2,8.15,70.77,0.5315,0.0014,0,2,1,"MYD88_P84309_x1_x2_model_2",2,2,"MYD88","MYD88_P84309_x1_2",5,1,"none"
"MYD88_P84309_x1",3,17.42,72.11,0.5346,0,0,0,0,"MYD88_P84309_x1_x2_model_3",2,2,"MYD88","MYD88_P84309_x1_2",5,1,"none"
"MYD88_P84309_x1",4,5.71,74.01,0.5531,0,0,0,0,"MYD88_P84309_x1_x2_model_4",2,2,"MYD88","MYD88_P84309_x1_2",5,1,"none"
"MYD88_P84309_x1",5,6.09,70.58,0.5413,0,0,0,0,"MYD88_P84309_x1_x2_model_5",2,2,"MYD88","MYD88_P84309_x1_2",5,1,"none"
"MYD88_P97287_x1",1,3.28,60.31,0.3211,0.0574,6e-04,21,21,"MYD88_P97287_x1_x2_model_1",1,2,"MYD88","MYD88_P97287_x1_2",5,1,NA
"MYD88_P97287_x1",2,7.71,60.91,0.3423,0.0604,0.0011,18,15,"MYD88_P97287_x1_x2_model_2",1,2,"MYD88","MYD88_P97287_x1_2",4,2,NA
"MYD88_P97287_x1",3,7.23,59.85,0.3443,0.1063,0.0043,23,19,"MYD88_P97287_x1_x2_model_3",1,2,"MYD88","MYD88_P97287_x1_2",3,3,NA
"MYD88_P97287_x1",4,12.83,62.22,0.3333,0.1983,0.005,27,24,"MYD88_P97287_x1_x2_model_4",1,2,"MYD88","MYD88_P97287_x1_2",1,5,NA
"MYD88_P97287_x1",5,8.55,62.14,0.3804,0.0495,0.0048,14,13,"MYD88_P97287_x1_x2_model_5",1,2,"MYD88","MYD88_P97287_x1_2",2,4,NA
"MYD88_P97471_x1",1,8.01,67.09,0.3495,0.0073,1e-04,7,4,"MYD88_P97471_x1_x2_model_1",2,2,"MYD88","MYD88_P97471_x1_2",5,1,NA
"MYD88_P97471_x1",2,4.5,69.08,0.4812,0.5229,0.1617,48,48,"MYD88_P97471_x1_x2_model_2",1,2,"MYD88","MYD88_P97471_x1_2",1,5,NA
"MYD88_P97471_x1",3,4.23,68,0.3693,0.0458,0.003,14,12,"MYD88_P97471_x1_x2_model_3",1,2,"MYD88","MYD88_P97471_x1_2",3,3,NA
"MYD88_P97471_x1",4,5.04,67.62,0.3852,0.0204,3e-04,10,6,"MYD88_P97471_x1_x2_model_4",2,2,"MYD88","MYD88_P97471_x1_2",4,2,NA
"MYD88_P97471_x1",5,16.08,66.67,0.3522,0.1928,0.0124,30,29,"MYD88_P97471_x1_x2_model_5",1,2,"MYD88","MYD88_P97471_x1_2",2,4,NA
"MYD88_Q01965_x1",1,8.77,64.43,0.3927,0.0126,1e-04,9,5,"MYD88_Q01965_x1_x2_model_1",2,2,"MYD88","MYD88_Q01965_x1_2",3,3,NA
"MYD88_Q01965_x1",2,8.62,63.01,0.3666,0.0474,7e-04,18,21,"MYD88_Q01965_x1_x2_model_2",1,2,"MYD88","MYD88_Q01965_x1_2",1,5,NA
"MYD88_Q01965_x1",3,5.67,62.99,0.3785,0.0014,0,2,1,"MYD88_Q01965_x1_x2_model_3",2,2,"MYD88","MYD88_Q01965_x1_2",5,1,"none"
"MYD88_Q01965_x1",4,11.34,64.18,0.3773,0.0421,4e-04,16,15,"MYD88_Q01965_x1_x2_model_4",1,2,"MYD88","MYD88_Q01965_x1_2",2,4,NA
"MYD88_Q01965_x1",5,16.09,63.71,0.3741,0.0035,0,4,2,"MYD88_Q01965_x1_x2_model_5",2,2,"MYD88","MYD88_Q01965_x1_2",5,1,"none"
"MYD88_Q04692_x1",1,3.36,65.12,0.4924,0.1984,0.0502,26,23,"MYD88_Q04692_x1_x2_model_1",1,2,"MYD88","MYD88_Q04692_x1_2",1,5,NA
"MYD88_Q04692_x1",2,8.31,62.04,0.4674,0,0,0,0,"MYD88_Q04692_x1_x2_model_2",2,2,"MYD88","MYD88_Q04692_x1_2",5,1,"none"
"MYD88_Q04692_x1",3,5.08,64.49,0.4996,0.0365,0.003,17,13,"MYD88_Q04692_x1_x2_model_3",1,2,"MYD88","MYD88_Q04692_x1_2",2,4,NA
"MYD88_Q04692_x1",4,3.37,65.78,0.4777,0,0,0,0,"MYD88_Q04692_x1_x2_model_4",2,2,"MYD88","MYD88_Q04692_x1_2",5,1,"none"
"MYD88_Q04692_x1",5,10.32,63.12,0.4754,0,0,0,0,"MYD88_Q04692_x1_x2_model_5",2,2,"MYD88","MYD88_Q04692_x1_2",5,1,"none"
"MYD88_Q07076_x1",1,9.21,68.74,0.4369,0.0034,0,3,2,"MYD88_Q07076_x1_x2_model_1",2,2,"MYD88","MYD88_Q07076_x1_2",5,1,"none"
"MYD88_Q07076_x1",2,12.15,68.67,0.4464,0,0,0,0,"MYD88_Q07076_x1_x2_model_2",2,2,"MYD88","MYD88_Q07076_x1_2",5,1,"none"
"MYD88_Q07076_x1",3,3.58,69.81,0.446,0,0,0,0,"MYD88_Q07076_x1_x2_model_3",2,2,"MYD88","MYD88_Q07076_x1_2",5,1,"none"
"MYD88_Q07076_x1",4,2.43,70.1,0.4558,0.0083,0,5,3,"MYD88_Q07076_x1_x2_model_4",2,2,"MYD88","MYD88_Q07076_x1_2",5,1,"none"
"MYD88_Q07076_x1",5,15.6,68.81,0.4406,0.019,2e-04,10,9,"MYD88_Q07076_x1_x2_model_5",2,2,"MYD88","MYD88_Q07076_x1_2",1,5,NA
"MYD88_Q08024_x1",1,2.3,76.26,0.3729,0.3022,0.0254,35,37,"MYD88_Q08024_x1_x2_model_1",1,2,"MYD88","MYD88_Q08024_x1_2",1,5,NA
"MYD88_Q08024_x1",2,14.91,75.85,0.3635,0.0506,0.001,13,12,"MYD88_Q08024_x1_x2_model_2",1,2,"MYD88","MYD88_Q08024_x1_2",3,3,NA
"MYD88_Q08024_x1",3,8.93,74.79,0.3641,0.0014,0,2,1,"MYD88_Q08024_x1_x2_model_3",2,2,"MYD88","MYD88_Q08024_x1_2",5,1,"none"
"MYD88_Q08024_x1",4,2.51,75.92,0.3542,0.0068,0,5,3,"MYD88_Q08024_x1_x2_model_4",2,2,"MYD88","MYD88_Q08024_x1_2",5,1,"none"
"MYD88_Q08024_x1",5,18.15,73.97,0.3723,0.3971,0.0249,35,48,"MYD88_Q08024_x1_x2_model_5",1,2,"MYD88","MYD88_Q08024_x1_2",2,4,NA
"MYD88_Q09143_x1",1,0.43,76.41,0.6453,0.2082,0.06,61,63,"MYD88_Q09143_x1_x2_model_1",1,2,"MYD88","MYD88_Q09143_x1_2",2,4,NA
"MYD88_Q09143_x1",2,0.47,75.83,0.6413,0.1604,0.0209,32,38,"MYD88_Q09143_x1_x2_model_2",1,2,"MYD88","MYD88_Q09143_x1_2",5,1,NA
"MYD88_Q09143_x1",3,0.42,76.61,0.6498,0.206,0.1034,58,59,"MYD88_Q09143_x1_x2_model_3",1,2,"MYD88","MYD88_Q09143_x1_2",1,5,NA
"MYD88_Q09143_x1",4,0.27,77.21,0.648,0.1816,0.0384,44,40,"MYD88_Q09143_x1_x2_model_4",1,2,"MYD88","MYD88_Q09143_x1_2",3,3,NA
"MYD88_Q09143_x1",5,0.58,75.75,0.6235,0.1626,0.0279,48,63,"MYD88_Q09143_x1_x2_model_5",1,2,"MYD88","MYD88_Q09143_x1_2",4,2,NA
"MYD88_Q11011_x1",1,4.42,85.41,0.7275,0.0304,3e-04,13,13,"MYD88_Q11011_x1_x2_model_1",1,2,"MYD88","MYD88_Q11011_x1_2",3,3,NA
"MYD88_Q11011_x1",2,3.08,85.48,0.7328,0.026,5e-04,18,27,"MYD88_Q11011_x1_x2_model_2",1,2,"MYD88","MYD88_Q11011_x1_2",2,4,NA
"MYD88_Q11011_x1",3,2.6,86.48,0.7287,0,0,0,0,"MYD88_Q11011_x1_x2_model_3",2,2,"MYD88","MYD88_Q11011_x1_2",5,1,"none"
"MYD88_Q11011_x1",4,0.73,86.51,0.7325,0.0325,7e-04,19,27,"MYD88_Q11011_x1_x2_model_4",1,2,"MYD88","MYD88_Q11011_x1_2",1,5,NA
"MYD88_Q11011_x1",5,1.14,85.47,0.7256,0.0213,2e-04,12,13,"MYD88_Q11011_x1_x2_model_5",1,2,"MYD88","MYD88_Q11011_x1_2",4,2,NA
"MYD88_Q3TCJ8_x1",1,1.49,74.31,0.3494,0.011,1e-04,6,5,"MYD88_Q3TCJ8_x1_x2_model_1",2,2,"MYD88","MYD88_Q3TCJ8_x1_2",5,1,NA
"MYD88_Q3TCJ8_x1",2,0.87,70.21,0.3499,0.0146,2e-04,8,6,"MYD88_Q3TCJ8_x1_x2_model_2",2,2,"MYD88","MYD88_Q3TCJ8_x1_2",1,5,NA
"MYD88_Q3TCJ8_x1",3,2.08,72.27,0.3508,0.0105,1e-04,6,4,"MYD88_Q3TCJ8_x1_x2_model_3",2,2,"MYD88","MYD88_Q3TCJ8_x1_2",5,1,NA
"MYD88_Q3TCJ8_x1",4,1.32,72.63,0.3464,0.0075,1e-04,5,4,"MYD88_Q3TCJ8_x1_x2_model_4",2,2,"MYD88","MYD88_Q3TCJ8_x1_2",5,1,NA
"MYD88_Q3TCJ8_x1",5,2.72,71.88,0.3492,0.006,1e-04,6,3,"MYD88_Q3TCJ8_x1_x2_model_5",2,2,"MYD88","MYD88_Q3TCJ8_x1_2",5,1,NA
"MYD88_Q3TDD9_x1",1,21.42,71.94,0.3988,0.0437,0.0026,18,11,"MYD88_Q3TDD9_x1_x2_model_1",1,2,"MYD88","MYD88_Q3TDD9_x1_2",2,4,NA
"MYD88_Q3TDD9_x1",2,4.89,69.07,0.3457,0,0,0,0,"MYD88_Q3TDD9_x1_x2_model_2",2,2,"MYD88","MYD88_Q3TDD9_x1_2",5,1,"none"
"MYD88_Q3TDD9_x1",3,8.01,68.87,0.4239,0.3526,0.1552,36,33,"MYD88_Q3TDD9_x1_x2_model_3",1,2,"MYD88","MYD88_Q3TDD9_x1_2",1,5,NA
"MYD88_Q3TDD9_x1",4,5.56,72.89,0.3439,0,0,0,0,"MYD88_Q3TDD9_x1_x2_model_4",2,2,"MYD88","MYD88_Q3TDD9_x1_2",5,1,"none"
"MYD88_Q3TDD9_x1",5,11.17,70.83,0.3426,0,0,0,0,"MYD88_Q3TDD9_x1_x2_model_5",2,2,"MYD88","MYD88_Q3TDD9_x1_2",5,1,"none"
"MYD88_Q3TIU4_x1",1,1.47,81.43,0.6343,0.2257,0.0172,31,35,"MYD88_Q3TIU4_x1_x2_model_1",1,2,"MYD88","MYD88_Q3TIU4_x1_2",1,5,NA
"MYD88_Q3TIU4_x1",2,0.73,81.69,0.6239,0.0409,7e-04,15,10,"MYD88_Q3TIU4_x1_x2_model_2",2,2,"MYD88","MYD88_Q3TIU4_x1_2",5,1,NA
"MYD88_Q3TIU4_x1",3,1.07,81.93,0.639,0.0265,8e-04,12,7,"MYD88_Q3TIU4_x1_x2_model_3",2,2,"MYD88","MYD88_Q3TIU4_x1_2",4,2,NA
"MYD88_Q3TIU4_x1",4,1.63,82.41,0.627,0.044,8e-04,16,11,"MYD88_Q3TIU4_x1_x2_model_4",1,2,"MYD88","MYD88_Q3TIU4_x1_2",4,2,NA
"MYD88_Q3TIU4_x1",5,1.9,81.38,0.6231,0.0785,0.0024,21,15,"MYD88_Q3TIU4_x1_x2_model_5",1,2,"MYD88","MYD88_Q3TIU4_x1_2",2,4,NA
"MYD88_Q3TL26_x1",1,7.61,73.44,0.5114,0.0097,1e-04,6,5,"MYD88_Q3TL26_x1_x2_model_1",2,2,"MYD88","MYD88_Q3TL26_x1_2",5,1,NA
"MYD88_Q3TL26_x1",2,1.12,71.77,0.5137,0.006,1e-04,5,3,"MYD88_Q3TL26_x1_x2_model_2",2,2,"MYD88","MYD88_Q3TL26_x1_2",5,1,NA
"MYD88_Q3TL26_x1",3,1.03,72.32,0.5198,0.0332,5e-04,17,14,"MYD88_Q3TL26_x1_x2_model_3",1,2,"MYD88","MYD88_Q3TL26_x1_2",2,4,NA
"MYD88_Q3TL26_x1",4,1.38,73.67,0.5148,0.0201,3e-04,13,11,"MYD88_Q3TL26_x1_x2_model_4",1,2,"MYD88","MYD88_Q3TL26_x1_2",3,3,NA
"MYD88_Q3TL26_x1",5,1.54,72.89,0.5169,0.0278,0.0016,15,12,"MYD88_Q3TL26_x1_x2_model_5",1,2,"MYD88","MYD88_Q3TL26_x1_2",1,5,NA
"MYD88_Q3TPX4_x1",1,11.92,82.63,0.5113,0,0,0,0,"MYD88_Q3TPX4_x1_x2_model_1",2,2,"MYD88","MYD88_Q3TPX4_x1_2",5,1,"none"
"MYD88_Q3TPX4_x1",2,7.42,80.6,0.4961,0,0,0,0,"MYD88_Q3TPX4_x1_x2_model_2",2,2,"MYD88","MYD88_Q3TPX4_x1_2",5,1,"none"
"MYD88_Q3TPX4_x1",3,25.76,81.08,0.5473,0.2801,0.1001,32,24,"MYD88_Q3TPX4_x1_x2_model_3",1,2,"MYD88","MYD88_Q3TPX4_x1_2",1,5,NA
"MYD88_Q3TPX4_x1",4,5.17,82.6,0.5068,0,0,0,0,"MYD88_Q3TPX4_x1_x2_model_4",2,2,"MYD88","MYD88_Q3TPX4_x1_2",5,1,"none"
"MYD88_Q3TPX4_x1",5,21.06,79.1,0.5175,0,0,0,0,"MYD88_Q3TPX4_x1_x2_model_5",2,2,"MYD88","MYD88_Q3TPX4_x1_2",5,1,"none"
"MYD88_Q3TV65_x1",1,4.3,71.5,0.4215,0.3154,0.0589,37,32,"MYD88_Q3TV65_x1_x2_model_1",1,2,"MYD88","MYD88_Q3TV65_x1_2",1,5,NA
"MYD88_Q3TV65_x1",2,6.54,70.32,0.4081,0.0154,2e-04,9,6,"MYD88_Q3TV65_x1_x2_model_2",2,2,"MYD88","MYD88_Q3TV65_x1_2",5,1,NA
"MYD88_Q3TV65_x1",3,1.51,70.91,0.4075,0.0711,0.0014,21,23,"MYD88_Q3TV65_x1_x2_model_3",1,2,"MYD88","MYD88_Q3TV65_x1_2",3,3,NA
"MYD88_Q3TV65_x1",4,5.99,71.67,0.4052,0.0178,4e-04,12,8,"MYD88_Q3TV65_x1_x2_model_4",2,2,"MYD88","MYD88_Q3TV65_x1_2",4,2,NA
"MYD88_Q3TV65_x1",5,4.7,69.99,0.4013,0.3014,0.0128,32,31,"MYD88_Q3TV65_x1_x2_model_5",1,2,"MYD88","MYD88_Q3TV65_x1_2",2,4,NA
"MYD88_Q3TWL2_x1",1,7.01,68.82,0.3127,0.2883,0.0406,30,32,"MYD88_Q3TWL2_x1_x2_model_1",1,2,"MYD88","MYD88_Q3TWL2_x1_2",1,5,NA
"MYD88_Q3TWL2_x1",2,5.18,68.77,0.3166,0.0196,5e-04,9,7,"MYD88_Q3TWL2_x1_x2_model_2",2,2,"MYD88","MYD88_Q3TWL2_x1_2",4,2,NA
"MYD88_Q3TWL2_x1",3,2.91,68.71,0.3122,0.0092,3e-04,7,4,"MYD88_Q3TWL2_x1_x2_model_3",2,2,"MYD88","MYD88_Q3TWL2_x1_2",5,1,NA
"MYD88_Q3TWL2_x1",4,7.3,68.89,0.3167,0.0232,5e-04,10,7,"MYD88_Q3TWL2_x1_x2_model_4",2,2,"MYD88","MYD88_Q3TWL2_x1_2",4,2,NA
"MYD88_Q3TWL2_x1",5,5.52,67.16,0.3142,0.0212,5e-04,9,6,"MYD88_Q3TWL2_x1_x2_model_5",2,2,"MYD88","MYD88_Q3TWL2_x1_2",4,2,NA
"MYD88_Q3U0J8_x1",1,1.99,66.89,0.4215,0.0024,0,3,2,"MYD88_Q3U0J8_x1_x2_model_1",2,2,"MYD88","MYD88_Q3U0J8_x1_2",5,1,"none"
"MYD88_Q3U0J8_x1",2,14,64.83,0.45,0.0046,0,4,2,"MYD88_Q3U0J8_x1_x2_model_2",2,2,"MYD88","MYD88_Q3U0J8_x1_2",5,1,"none"
"MYD88_Q3U0J8_x1",3,4.66,65.47,0.413,0,0,0,0,"MYD88_Q3U0J8_x1_x2_model_3",2,2,"MYD88","MYD88_Q3U0J8_x1_2",5,1,"none"
"MYD88_Q3U0J8_x1",4,6.26,67.32,0.4136,0,0,0,0,"MYD88_Q3U0J8_x1_x2_model_4",2,2,"MYD88","MYD88_Q3U0J8_x1_2",5,1,"none"
"MYD88_Q3U0J8_x1",5,8.07,63.2,0.4006,0.06,2e-04,14,14,"MYD88_Q3U0J8_x1_x2_model_5",1,2,"MYD88","MYD88_Q3U0J8_x1_2",1,5,NA
"MYD88_Q3U1F9_x1",1,7.64,49.04,0.2802,0,0,0,0,"MYD88_Q3U1F9_x1_x2_model_1",2,2,"MYD88","MYD88_Q3U1F9_x1_2",5,1,"none"
"MYD88_Q3U1F9_x1",2,4.64,49.03,0.2786,0,0,0,0,"MYD88_Q3U1F9_x1_x2_model_2",2,2,"MYD88","MYD88_Q3U1F9_x1_2",5,1,"none"
"MYD88_Q3U1F9_x1",3,33.66,51.39,0.2766,0,0,0,0,"MYD88_Q3U1F9_x1_x2_model_3",2,2,"MYD88","MYD88_Q3U1F9_x1_2",5,1,"none"
"MYD88_Q3U1F9_x1",4,7.65,51.85,0.2792,0,0,0,0,"MYD88_Q3U1F9_x1_x2_model_4",2,2,"MYD88","MYD88_Q3U1F9_x1_2",5,1,"none"
"MYD88_Q3U1F9_x1",5,13.46,49.32,0.278,0,0,0,0,"MYD88_Q3U1F9_x1_x2_model_5",2,2,"MYD88","MYD88_Q3U1F9_x1_2",5,1,"none"
"MYD88_Q3U1V6_x1",1,1.42,78.56,0.4541,0.3894,0.0772,34,33,"MYD88_Q3U1V6_x1_x2_model_1",1,2,"MYD88","MYD88_Q3U1V6_x1_2",1,5,NA
"MYD88_Q3U1V6_x1",2,1.77,76.88,0.4481,0.0652,0.0032,21,18,"MYD88_Q3U1V6_x1_x2_model_2",1,2,"MYD88","MYD88_Q3U1V6_x1_2",3,3,NA
"MYD88_Q3U1V6_x1",3,3.97,78.36,0.443,0.0459,0.0028,18,15,"MYD88_Q3U1V6_x1_x2_model_3",1,2,"MYD88","MYD88_Q3U1V6_x1_2",5,1,NA
"MYD88_Q3U1V6_x1",4,1.95,77.45,0.4374,0.0982,0.0029,23,22,"MYD88_Q3U1V6_x1_x2_model_4",1,2,"MYD88","MYD88_Q3U1V6_x1_2",4,2,NA
"MYD88_Q3U1V6_x1",5,2.69,76.2,0.4414,0.0501,0.0065,21,14,"MYD88_Q3U1V6_x1_x2_model_5",1,2,"MYD88","MYD88_Q3U1V6_x1_2",2,4,NA
"MYD88_Q3U1Z5_x1",1,3.33,62.24,0.3961,0.2395,0.035,34,30,"MYD88_Q3U1Z5_x1_x2_model_1",1,2,"MYD88","MYD88_Q3U1Z5_x1_2",2,4,NA
"MYD88_Q3U1Z5_x1",2,2.88,64.33,0.404,0.302,0.1449,28,30,"MYD88_Q3U1Z5_x1_x2_model_2",1,2,"MYD88","MYD88_Q3U1Z5_x1_2",1,5,NA
"MYD88_Q3U1Z5_x1",3,14.88,61.12,0.3595,0,0,0,0,"MYD88_Q3U1Z5_x1_x2_model_3",2,2,"MYD88","MYD88_Q3U1Z5_x1_2",5,1,"none"
"MYD88_Q3U1Z5_x1",4,3.31,63.31,0.3833,0.0219,0.001,10,7,"MYD88_Q3U1Z5_x1_x2_model_4",2,2,"MYD88","MYD88_Q3U1Z5_x1_2",4,2,NA
"MYD88_Q3U1Z5_x1",5,6.44,62.4,0.3821,0.0254,0.0017,12,9,"MYD88_Q3U1Z5_x1_x2_model_5",2,2,"MYD88","MYD88_Q3U1Z5_x1_2",3,3,NA
"MYD88_Q3U3C9_x1",1,24.87,42.86,0.2369,0.0262,9e-04,10,10,"MYD88_Q3U3C9_x1_x2_model_1",2,2,"MYD88","MYD88_Q3U3C9_x1_2",2,4,NA
"MYD88_Q3U3C9_x1",2,42.82,38.55,0.2291,0,0,0,0,"MYD88_Q3U3C9_x1_x2_model_2",2,2,"MYD88","MYD88_Q3U3C9_x1_2",5,1,"none"
"MYD88_Q3U3C9_x1",3,24.79,40.3,0.2244,0,0,0,0,"MYD88_Q3U3C9_x1_x2_model_3",2,2,"MYD88","MYD88_Q3U3C9_x1_2",5,1,"none"
"MYD88_Q3U3C9_x1",4,18.44,42.21,0.2349,0,0,0,0,"MYD88_Q3U3C9_x1_x2_model_4",2,2,"MYD88","MYD88_Q3U3C9_x1_2",5,1,"none"
"MYD88_Q3U3C9_x1",5,33.2,39.79,0.2342,0.3378,0.0251,150,254,"MYD88_Q3U3C9_x1_x2_model_5",1,2,"MYD88","MYD88_Q3U3C9_x1_2",1,5,NA
"MYD88_Q3U3E2_x1",1,7.58,43.64,0.2623,0,0,0,0,"MYD88_Q3U3E2_x1_x2_model_1",2,2,"MYD88","MYD88_Q3U3E2_x1_2",5,1,"none"
"MYD88_Q3U3E2_x1",2,27.29,42.6,0.2596,0.0034,0,3,2,"MYD88_Q3U3E2_x1_x2_model_2",2,2,"MYD88","MYD88_Q3U3E2_x1_2",5,1,"none"
"MYD88_Q3U3E2_x1",3,35.12,42.67,0.2538,0.0014,0,2,1,"MYD88_Q3U3E2_x1_x2_model_3",2,2,"MYD88","MYD88_Q3U3E2_x1_2",5,1,"none"
"MYD88_Q3U3E2_x1",4,11.66,43.73,0.2621,0,0,0,0,"MYD88_Q3U3E2_x1_x2_model_4",2,2,"MYD88","MYD88_Q3U3E2_x1_2",5,1,"none"
"MYD88_Q3U3E2_x1",5,12.55,42.31,0.2571,0,0,0,0,"MYD88_Q3U3E2_x1_x2_model_5",2,2,"MYD88","MYD88_Q3U3E2_x1_2",5,1,"none"
"MYD88_Q3U3T8_x1",1,16.47,59.68,0.4767,0.4229,0.0043,43,86,"MYD88_Q3U3T8_x1_x2_model_1",1,2,"MYD88","MYD88_Q3U3T8_x1_2",3,3,NA
"MYD88_Q3U3T8_x1",2,17.68,57.3,0.4928,0.0811,0.0225,20,20,"MYD88_Q3U3T8_x1_x2_model_2",1,2,"MYD88","MYD88_Q3U3T8_x1_2",1,5,NA
"MYD88_Q3U3T8_x1",3,20.95,56.51,0.4777,0,0,0,0,"MYD88_Q3U3T8_x1_x2_model_3",2,2,"MYD88","MYD88_Q3U3T8_x1_2",5,1,"none"
"MYD88_Q3U3T8_x1",4,26.08,59.19,0.4787,0,0,0,0,"MYD88_Q3U3T8_x1_x2_model_4",2,2,"MYD88","MYD88_Q3U3T8_x1_2",5,1,"none"
"MYD88_Q3U3T8_x1",5,17.28,56.98,0.4754,0.2832,0.009,43,59,"MYD88_Q3U3T8_x1_x2_model_5",1,2,"MYD88","MYD88_Q3U3T8_x1_2",2,4,NA
"MYD88_Q3UFS0_x1",1,4.61,84.82,0.6692,0.4139,0.1446,34,38,"MYD88_Q3UFS0_x1_x2_model_1",1,2,"MYD88","MYD88_Q3UFS0_x1_2",1,5,NA
"MYD88_Q3UFS0_x1",2,1.97,83.56,0.647,0.0233,3e-04,11,8,"MYD88_Q3UFS0_x1_x2_model_2",2,2,"MYD88","MYD88_Q3UFS0_x1_2",4,2,NA
"MYD88_Q3UFS0_x1",3,1.34,84.2,0.6848,0.3518,0.0525,50,52,"MYD88_Q3UFS0_x1_x2_model_3",1,2,"MYD88","MYD88_Q3UFS0_x1_2",2,4,NA
"MYD88_Q3UFS0_x1",4,0.8,84.41,0.6559,0,0,0,0,"MYD88_Q3UFS0_x1_x2_model_4",2,2,"MYD88","MYD88_Q3UFS0_x1_2",5,1,"none"
"MYD88_Q3UFS0_x1",5,3,82.51,0.6337,0.0353,5e-04,17,13,"MYD88_Q3UFS0_x1_x2_model_5",1,2,"MYD88","MYD88_Q3UFS0_x1_2",3,3,NA
"MYD88_Q3UGC7_x1",1,10.69,66.37,0.3233,0,0,0,0,"MYD88_Q3UGC7_x1_x2_model_1",2,2,"MYD88","MYD88_Q3UGC7_x1_2",5,1,"none"
"MYD88_Q3UGC7_x1",2,6.3,66.36,0.3207,0,0,0,0,"MYD88_Q3UGC7_x1_x2_model_2",2,2,"MYD88","MYD88_Q3UGC7_x1_2",5,1,"none"
"MYD88_Q3UGC7_x1",3,3.39,65.47,0.3159,0,0,0,0,"MYD88_Q3UGC7_x1_x2_model_3",2,2,"MYD88","MYD88_Q3UGC7_x1_2",5,1,"none"
"MYD88_Q3UGC7_x1",4,1.76,66.08,0.3166,0,0,0,0,"MYD88_Q3UGC7_x1_x2_model_4",2,2,"MYD88","MYD88_Q3UGC7_x1_2",5,1,"none"
"MYD88_Q3UGC7_x1",5,8.27,64.75,0.319,0,0,0,0,"MYD88_Q3UGC7_x1_x2_model_5",2,2,"MYD88","MYD88_Q3UGC7_x1_2",5,1,"none"
"MYD88_Q3UH06_x1",1,15.79,41.02,0.2311,0.1957,5e-04,23,47,"MYD88_Q3UH06_x1_x2_model_1",1,2,"MYD88","MYD88_Q3UH06_x1_2",6,0,NA
"MYD88_Q3UH06_x1",2,30.19,36.12,0.2345,0.2347,0.0027,36,46,"MYD88_Q3UH06_x1_x2_model_2",1,2,"MYD88","MYD88_Q3UH06_x1_2",3,3,NA
"MYD88_Q3UH06_x1",3,15.12,40.33,0.2286,0,0,0,0,"MYD88_Q3UH06_x1_x2_model_3",2,2,"MYD88","MYD88_Q3UH06_x1_2",10,-4,"none"
"MYD88_Q3UH06_x1",4,27.29,42.03,0.2434,0,0,0,0,"MYD88_Q3UH06_x1_x2_model_4",2,2,"MYD88","MYD88_Q3UH06_x1_2",10,-4,"none"
"MYD88_Q3UH06_x1",5,27.89,38.7,0.2331,0.1754,5e-04,23,29,"MYD88_Q3UH06_x1_x2_model_5",1,2,"MYD88","MYD88_Q3UH06_x1_2",6,0,NA
"MYD88_Q3UHD9_x1",1,14.69,57.2,0.2849,0.0014,0,2,1,"MYD88_Q3UHD9_x1_x2_model_1",2,2,"MYD88","MYD88_Q3UHD9_x1_2",5,1,"none"
"MYD88_Q3UHD9_x1",2,25.25,52.74,0.2962,0.0744,6e-04,24,34,"MYD88_Q3UHD9_x1_x2_model_2",1,2,"MYD88","MYD88_Q3UHD9_x1_2",1,5,NA
"MYD88_Q3UHD9_x1",3,11.96,53.71,0.2798,0,0,0,0,"MYD88_Q3UHD9_x1_x2_model_3",2,2,"MYD88","MYD88_Q3UHD9_x1_2",5,1,"none"
"MYD88_Q3UHD9_x1",4,11.54,55.4,0.3664,0.0243,2e-04,18,15,"MYD88_Q3UHD9_x1_x2_model_4",1,2,"MYD88","MYD88_Q3UHD9_x1_2",2,4,NA
"MYD88_Q3UHD9_x1",5,13.94,52.88,0.2776,0.0014,0,2,1,"MYD88_Q3UHD9_x1_x2_model_5",2,2,"MYD88","MYD88_Q3UHD9_x1_2",5,1,"none"
"MYD88_Q3UKC1_x1",1,18.01,67.9,0.3442,0.4415,0.3295,38,35,"MYD88_Q3UKC1_x1_x2_model_1",1,2,"MYD88","MYD88_Q3UKC1_x1_2",1,5,NA
"MYD88_Q3UKC1_x1",2,13.32,65.16,0.315,0.1612,0.0914,22,20,"MYD88_Q3UKC1_x1_x2_model_2",1,2,"MYD88","MYD88_Q3UKC1_x1_2",5,1,NA
