Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.stim.FG159.neu,60.min.stim.FG160.neu,60.min.stim.FG161.neu,60.min.stim.FG162.neu,unstim.FG10.neu,unstim.FG11.neu,unstim.FG12.neu,unstim.FG9.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.73125954408141,2.29407525062561,Q60864,Q60864,Stress-induced-phosphoprotein 1,Stip1,NA,12,8,4,4,15.5664005279541,16.6347007751465,15.6443004608154,16.081600189209,14.347900390625,13.3114004135132,12.8671998977661,14.2242002487183,60,MYD88,NONE
TRUE,5.0316430346079,-4.15952491760254,Q60865,Q60865,Caprin-1,Caprin1,NA,22,8,4,4,20.5394992828369,21.1035003662109,20.2576007843018,21.5025997161865,24.9776000976563,24.7693004608154,25.3314990997314,24.9629001617432,60,MYD88,NONE
TRUE,1.92831547280226,-1.12909984588623,Q60875,Q60875,Rho guanine nucleotide exchange factor 2,Arhgef2,NA,40,8,4,4,17.8610000610352,19.1895008087158,18.9690990447998,19.005500793457,19.8444995880127,19.797399520874,19.7418003082275,20.1578006744385,60,MYD88,NONE
TRUE,4.33206949139187,1.96120023727417,Q60930,Q60930,Voltage-dependent anion-selective channel protein 2,Vdac2,NA,14,8,4,4,20.0795001983643,20.7003993988037,20.4731006622314,20.3442001342773,18.6784000396729,18.0427989959717,18.5237007141113,18.5074996948242,60,MYD88,NONE
TRUE,4.476202471706,2.29704999923706,Q60931,Q60931,Voltage-dependent anion-selective channel protein 3,Vdac3,NA,9,8,4,4,19.1599998474121,19.6035995483398,19.5142002105713,19.638599395752,17.039400100708,17.6921005249023,16.8748989105225,17.1217994689941,60,MYD88,NONE
TRUE,2.88744185124162,2.91812562942505,Q60932,Q60932,Voltage-dependent anion-selective channel protein 1,Vdac1,NA,15,8,4,4,19.0727005004883,20.2409000396729,19.7653007507324,20.1429004669189,17.3699989318848,16.309700012207,15.9951000213623,17.8745002746582,60,MYD88,NONE
TRUE,3.39170236885407,2.02229976654053,Q60972,Q60972,Histone-binding protein RBBP4,Rbbp4,NA,14,8,4,4,16.9326000213623,17.4762001037598,17.037899017334,17.8768005371094,15.770299911499,14.9946002960205,15.4579000473022,15.0115003585815,60,MYD88,NONE
TRUE,4.90621332315654,2.72247457504272,Q60973,Q60973,Histone-binding protein RBBP7,Rbbp7,NA,14,8,4,4,18.7630004882813,19.5732002258301,18.9988994598389,19.5023994445801,16.5188007354736,16.3010997772217,16.4860000610352,16.6417007446289,60,MYD88,NONE
TRUE,2.98566087068278,-3.96818645795186,Q61043,Q61043,Ninein,Nin,NA,4,7,3,4,8.7007999420166,10.0132398605347,NA,11.0088005065918,14.0250997543335,14.171199798584,13.7358999252319,13.5710000991821,60,MYD88,NONE
TRUE,2.79515190567875,-1.6622748374939,Q61062;P51141,Q61062;P51141,Segment polarity protein dishevelled homolog DVL-3;Segment polarity protein dishevelled homolog DVL-1,Dvl3;Dvl1,NA,4,8,4,4,13.1023998260498,13.8906002044678,13.4426002502441,13.8348999023438,15.7735996246338,15.1870002746582,14.5987997055054,15.3601999282837,60,MYD88,NONE
TRUE,2.65644699894522,-1.05067443847656,Q61081,Q61081,"Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed",Cdc37,NA,6,8,4,4,16.7728996276855,16.3537006378174,16.3472003936768,17.0795001983643,17.6688003540039,17.4079990386963,17.8876991271973,17.7915000915527,60,MYD88,NONE
TRUE,1.95935163314845,1.89820885658264,Q61097,Q61097,Kinase suppressor of Ras 1,Ksr1,NA,6,7,4,3,14.0601005554199,13.9987001419067,12.5432004928589,12.8135004043579,NA,11.4660997390747,11.7030000686646,11.1978998184204,60,MYD88,NONE
TRUE,2.20334995063464,-2.86692523956299,Q61103,Q61103,Zinc finger protein ubi-d4,Dpf2,NA,11,8,4,4,13.604100227356,13.9946002960205,11.9570999145508,15.1325998306274,16.179500579834,16.8038997650146,16.1163005828857,17.0564002990723,60,MYD88,NONE
TRUE,2.65248526473445,-1.74387454986572,Q61136,Q61136,Serine/threonine-protein kinase PRP4 homolog,Prpf4b,NA,20,8,4,4,16.3596000671387,15.9883003234863,16.5946006774902,17.002799987793,18.498498916626,17.4270992279053,18.4687004089355,18.5265007019043,60,MYD88,NONE
TRUE,3.26455642226857,2.99232459068298,Q61171,Q61171,Peroxiredoxin-2,Prdx2,NA,9,8,4,4,17.4293994903564,19.1562004089355,18.0590000152588,18.9027996063232,15.2855005264282,14.8829002380371,15.53600025177,15.8737001419067,60,MYD88,NONE
TRUE,1.74485525363383,-1.31022477149963,Q61188,Q61188,Histone-lysine N-methyltransferase EZH2,Ezh2,NA,15,8,4,4,15.3375005722046,15.7386999130249,14.7468004226685,16.4997997283936,16.8668003082275,16.4153003692627,17.1007995605469,17.1807994842529,60,MYD88,NONE
TRUE,1.78900964040638,1.16867446899414,Q61210,Q61210,Rho guanine nucleotide exchange factor 1,Arhgef1,NA,19,8,4,4,16.7987003326416,18.1063995361328,18.0426998138428,17.8587989807129,16.4841003417969,16.0541000366211,16.7374000549316,16.8563003540039,60,MYD88,NONE
TRUE,4.84289226545105,-1.94979977607727,Q61211,Q61211,Eukaryotic translation initiation factor 2D,Eif2d,NA,8,8,4,4,13.8487005233765,14.2925004959106,14.4208002090454,13.9464998245239,16.0048007965088,15.9285001754761,16.2411994934082,16.1331996917725,60,MYD88,NONE
TRUE,4.2865686188426,2.53735017776489,Q61233,Q61233,Plastin-2,Lcp1,NA,25,8,4,4,19.6291999816895,20.6042003631592,19.9557991027832,20.2199001312256,17.4163990020752,17.4941005706787,17.3743991851807,17.9748001098633,60,MYD88,NONE
TRUE,1.54675647426098,1.36832523345947,Q61235,Q61235,Beta-2-syntrophin,Sntb2,NA,10,8,4,4,14.5924005508423,15.9505996704102,14.8145999908447,15.2607002258301,13.1868000030518,14.6192998886108,14.2027997970581,13.1360998153687,60,MYD88,NONE
TRUE,2.34559330915301,2.73605012893677,Q61263,Q61263,Sterol O-acyltransferase 1,Soat1,NA,3,8,4,4,14.9912996292114,17.2959003448486,16.4603004455566,16.8346996307373,14.4892997741699,12.7744998931885,13.40149974823,13.9727001190186,60,MYD88,NONE
TRUE,1.66138732166392,2.76430034637451,Q61335,Q61335,B-cell receptor-associated protein 31,Bcap31,NA,4,6,4,2,16.2551002502441,16.8906002044678,17.1161003112793,15.5116004943848,12.81130027771,NA,14.546799659729,NA,60,MYD88,NONE
TRUE,1.19131170135834,-2.13499975204468,Q61411;P08556;P32883,Q61411;P08556;P32883,"GTPase HRas;GTPase HRas, N-terminally processed;GTPase NRas;GTPase KRas;GTPase KRas, N-terminally processed",Hras;Nras;Kras,NA,6,6,4,2,20.3892002105713,19.9941005706787,20.3185997009277,18.0184993743896,21.728099822998,21.902099609375,NA,NA,60,MYD88,NONE
TRUE,1.9075257579997,-1.35245013237,Q61464,Q61464,Zinc finger protein 638,Znf638,NA,39,8,4,4,15.3459005355835,16.2215003967285,15.6879997253418,16.8428993225098,16.9202003479004,17.1655006408691,17.7481002807617,17.6742992401123,60,MYD88,NONE
TRUE,2.04315381303665,-2.42913182576497,Q61466,Q61466,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1,Smarcd1,NA,6,7,3,4,12.453200340271,NA,10.9570999145508,10.1079301834106,13.8865003585815,13.3624000549316,13.600700378418,13.557900428772,60,MYD88,NONE
TRUE,1.54335807678815,-1.34640026092529,Q61495;Q7TSF1;Q7TSF0,Q61495;Q7TSF1;Q7TSF0,Desmoglein-1-alpha;Desmoglein-1-beta;Desmoglein-1-gamma,Dsg1a;Dsg1b;Dsg1c,NA,6,8,4,4,12.2293996810913,13.6819000244141,13.4879999160767,13.8800001144409,15.0809001922607,14.1907997131348,14.154200553894,15.2390003204346,60,MYD88,NONE
TRUE,4.88665476142329,2.93005037307739,Q61503,Q61503,5-nucleotidase,Nt5e,NA,22,8,4,4,21.6707000732422,22.5088005065918,22.2084999084473,22.3379001617432,19.0258007049561,19.1096992492676,19.2332000732422,19.636999130249,60,MYD88,NONE
TRUE,4.48377520641606,-1.80867528915405,Q61510,Q61510,E3 ubiquitin/ISG15 ligase TRIM25,Trim25,NA,31,8,4,4,17.7576999664307,18.408899307251,18.1796989440918,18.2702007293701,20.0921993255615,19.7168006896973,19.9918003082275,20.0503997802734,60,MYD88,NONE
TRUE,1.8541098261903,2.06822490692139,Q61543,Q61543,Golgi apparatus protein 1,Glg1,NA,17,8,4,4,16.4207000732422,15.4778003692627,14.2034997940063,16.5324001312256,13.3283004760742,13.9884996414185,12.9587001800537,14.0860004425049,60,MYD88,NONE
TRUE,3.70951407890546,-3.00065088272095,Q61545,Q61545,RNA-binding protein EWS,Ewsr1,NA,6,8,4,4,17.2537002563477,18.3568992614746,17.460599899292,18.7679996490479,21.1172008514404,20.7254009246826,20.8955001831055,21.1037006378174,60,MYD88,NONE
TRUE,1.8891304144464,-1.25857543945313,Q61584,Q61584,Fragile X mental retardation syndrome-related protein 1,Fxr1,NA,38,8,4,4,20.2577991485596,21.8397006988525,20.6420993804932,21.3593006134033,22.3812999725342,22.1128005981445,22.3661003112793,22.2730007171631,60,MYD88,NONE
TRUE,1.85093576434606,-1.99072480201721,Q61599,Q61599,Rho GDP-dissociation inhibitor 2,Arhgdib,NA,5,8,4,4,14.6701002120972,14.5346002578735,16.2602005004883,14.0987997055054,17.3183994293213,16.8593006134033,15.9314994812012,17.4174003601074,60,MYD88,NONE
TRUE,3.69029210711948,4.05487537384033,Q61624,Q61624,Zinc finger protein 148,Znf148,NA,11,8,4,4,15.3898000717163,15.7328004837036,15.506199836731,16.7007007598877,12.5267000198364,10.8475999832153,11.3304996490479,12.4052000045776,60,MYD88,NONE
TRUE,3.61989960907647,-2.30059909820557,Q61656,Q61656,Probable ATP-dependent RNA helicase DDX5,Ddx5,NA,43,8,4,4,22.925500869751,23.8647003173828,22.9150009155273,23.8082008361816,25.5498008728027,25.3717994689941,25.8421993255615,25.9519996643066,60,MYD88,NONE
TRUE,2.68220121559841,3.37652492523193,Q61666,Q61666,Protein HIRA,Hira,NA,15,6,4,2,15.5599002838135,17.038200378418,16.0618991851807,15.9615001678467,12.6648998260498,NA,12.8928003311157,NA,60,MYD88,NONE
TRUE,2.25479125163642,-1.43299984931946,Q61733,Q61733,"28S ribosomal protein S31, mitochondrial",Mrps31,NA,7,8,4,4,13.9386005401611,14.5127000808716,13.5350999832153,13.2966003417969,14.8299999237061,15.8309001922607,15.2489004135132,15.1051998138428,60,MYD88,NONE
TRUE,3.22977153691453,-2.31349968910217,Q61749,Q61749,Translation initiation factor eIF-2B subunit delta,Eif2b4,NA,13,8,4,4,15.2246999740601,15.2406997680664,16.0340003967285,16.5758991241455,18.0835990905762,17.7313995361328,18.2406997680664,18.2735996246338,60,MYD88,NONE
TRUE,3.79705143988742,-2.90792489051819,Q61818,Q61818,Retinoic acid-induced protein 1,Rai1,NA,19,8,4,4,9.82019996643066,9.47710990905762,9.65229988098145,10.1403903961182,11.7608003616333,12.9070997238159,13.2223997116089,12.8313999176025,60,MYD88,NONE
TRUE,2.37198314413729,1.74307489395142,Q61823,Q61823,Programmed cell death protein 4,Pdcd4,NA,3,8,4,4,14.5707998275757,16.3423004150391,15.1788997650146,15.4668998718262,13.8573999404907,13.802300453186,13.2871999740601,13.6396999359131,60,MYD88,NONE
TRUE,1.7276535146502,-1.6943998336792,Q61846,Q61846,Maternal embryonic leucine zipper kinase,Melk,NA,8,8,4,4,13.7518005371094,14.3516998291016,12.97230052948,14.0076999664307,15.5311002731323,14.2181005477905,15.8482999801636,16.263599395752,60,MYD88,NONE
TRUE,2.37325743333423,-1.8035750389099099,Q61937,Q61937,Nucleophosmin,Npm1,NA,12,8,4,4,21.9729995727539,22.9755992889404,23.6291007995605,22.8502006530762,24.8889007568359,24.1231994628906,25.1088008880615,24.5212993621826,60,MYD88,NONE
TRUE,1.77323693907667,-1.92189963658651,Q62074,Q62074,Protein kinase C iota type,Prkci,NA,4,7,4,3,13.1640005111694,11.202600479126,12.8222999572754,11.97350025177,14.5897998809814,14.082200050354,13.9654998779297,NA,60,MYD88,NONE
TRUE,3.1053372443109,-2.58782482147217,Q62095;Q61496,Q62095,ATP-dependent RNA helicase DDX3Y,Ddx3y,NA,33,8,4,4,18.7863998413086,18.9771995544434,18.0727005004883,18.5895004272461,21.4911003112793,21.3752002716064,20.1264991760254,21.7842998504639,60,MYD88,NONE
TRUE,4.47553007682727,-2.2410249710083,Q62167;P16381,Q62167;P16381,ATP-dependent RNA helicase DDX3X;Putative ATP-dependent RNA helicase Pl10,Ddx3x;D1Pas1,NA,49,8,4,4,22.9533996582031,23.2922992706299,22.9309005737305,23.5998001098633,25.5911998748779,25.194299697876,25.7122001647949,25.2427997589111,60,MYD88,NONE
TRUE,3.96796809375848,-2.11042451858521,Q62187,Q62187,Transcription termination factor 1,Ttf1,NA,19,8,4,4,13.5057001113892,14.1289005279541,13.2648000717163,14.0746002197266,15.6984996795654,15.9098997116089,16.1145992279053,15.6927003860474,60,MYD88,NONE
TRUE,2.17139355886596,-1.2052750587463399,Q62189,Q62189,U1 small nuclear ribonucleoprotein A,Snrpa,NA,11,8,4,4,18.5620994567871,19.8584003448486,19.0405006408691,19.2323989868164,20.6786994934082,20.1284008026123,20.5048999786377,20.2024993896484,60,MYD88,NONE
TRUE,1.66505198942902,1.51917457580566,Q62193,Q62193,Replication protein A 32 kDa subunit,Rpa2,NA,6,8,4,4,17.3134994506836,17.7318000793457,15.922399520874,17.2126007080078,16.3334007263184,14.9393005371094,15.2363996505737,15.594500541687,60,MYD88,NONE
TRUE,2.30159813503806,-1.0814003944397,Q62376,Q62376,U1 small nuclear ribonucleoprotein 70 kDa,Snrnp70,NA,13,8,4,4,19.2089004516602,19.8020000457764,19.135799407959,19.8220996856689,20.7227993011475,20.074800491333,20.8131008148193,20.6837005615234,60,MYD88,NONE
TRUE,1.46711329277326,-1.4413997332255,Q62377;Q64707,Q62377;Q64707,U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2;U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1,Zrsr2;Zrsr1,NA,2,5,3,2,13.7518005371094,14.4644002914429,NA,14.683500289917,15.9279003143311,15.5546998977661,NA,NA,60,MYD88,NONE
TRUE,1.84744942859631,-2.80827498435974,Q62383,Q62383,Transcription elongation factor SPT6,Supt6h,NA,10,6,2,4,10.7409000396729,NA,9.31519985198975,NA,13.7295999526978,13.0243997573853,12.3320999145508,12.2592000961304,60,MYD88,NONE
TRUE,2.04348154877758,1.89652442932129,Q62418,Q62418,Drebrin-like protein,Dbnl,NA,8,8,4,4,16.0858001708984,17.8020992279053,17.1784992218018,17.2934989929199,15.3122997283936,15.8664999008179,14.2250003814697,15.3699998855591,60,MYD88,NONE
TRUE,3.54387243062113,-3.29232478141785,Q62504,Q62504,Msx2-interacting protein,Spen,NA,46,8,4,4,11.9394998550415,13.0808000564575,11.3156003952026,12.9446001052856,15.6635999679565,15.2680997848511,15.6817998886108,15.8362998962402,60,MYD88,NONE
TRUE,2.65842377903786,-1.85642433166504,Q62511,Q62511,E3 ubiquitin-protein ligase ZFP91,Zfp91,NA,7,8,4,4,13.4364004135132,14.6567001342773,13.7227001190186,14.8718004226685,16.2626991271973,15.7908000946045,15.9871997833252,16.0725994110107,60,MYD88,NONE
TRUE,1.00791526631386,1.48469996452332,Q63844,Q63844,Mitogen-activated protein kinase 3,Mapk3,NA,8,8,4,4,14.2571001052856,14.6029005050659,15.5276002883911,15.0784997940063,14.4285001754761,12.6577005386353,14.6897001266479,11.7513999938965,60,MYD88,NONE
TRUE,2.85542361088597,-2.14277505874634,Q64012,Q64012,RNA-binding protein Raly,Raly,NA,14,8,4,4,18.3458995819092,19.9477005004883,18.9109992980957,19.7068996429443,21.4463005065918,21.1205997467041,21.6229991912842,21.2926998138428,60,MYD88,NONE
TRUE,2.5508440290415,-1.89945006370544,Q64028,Q64028,Polyhomeotic-like protein 1,Phc1,NA,4,6,2,4,10.3566999435425,NA,11.1174001693726,NA,12.9671001434326,12.4365005493164,12.5420999526978,12.6002998352051,60,MYD88,NONE
TRUE,3.70902773871134,-2.50929975509644,Q640M1,Q640M1,U3 small nucleolar RNA-associated protein 14 homolog A,Utp14a,NA,31,8,4,4,14.9343004226685,16.2572994232178,15.9096002578735,16.2038993835449,18.1868000030518,18.3834991455078,18.3465003967285,18.4254989624023,60,MYD88,NONE
TRUE,3.3723006849868,3.38467478752136,Q64131,Q64131,Runt-related transcription factor 3,Runx3,NA,5,6,4,2,15.9914999008179,16.9293003082275,16.1921997070313,16.1670989990234,13.0051002502441,NA,NA,12.8655996322632,60,MYD88,NONE
TRUE,3.14008001630921,-1.24212503433228,Q64213,Q64213,Splicing factor 1,Sf1,NA,12,8,4,4,18.5104999542236,18.2812004089355,18.4025993347168,17.9116992950439,19.8090000152588,19.1124000549316,19.6049995422363,19.5480995178223,60,MYD88,NONE
TRUE,5.04573086665506,3.30220007896423,Q64310,Q64310,Surfeit locus protein 4,Surf4,NA,4,8,4,4,18.8185005187988,17.8866004943848,18.709400177002,18.773099899292,15.0795001983643,15.119800567627,15.3043003082275,15.4751996994019,60,MYD88,NONE
TRUE,3.32698838008308,5.20405507087708,Q64324,Q64324,Syntaxin-binding protein 2,Stxbp2,NA,14,8,4,4,16.7224006652832,17.386100769043,17.316499710083,16.703800201416,9.63988018035889,12.5006999969482,12.3640003204346,12.8080005645752,60,MYD88,NONE
TRUE,4.93025587998772,3.01232528686523,Q64331,Q64331,Unconventional myosin-VI,Myo6,NA,47,8,4,4,20.9640007019043,21.7082996368408,21.5557994842529,21.8600006103516,18.3568000793457,18.3516998291016,18.4806995391846,18.8495998382568,60,MYD88,NONE
TRUE,2.51876472007846,2.0830249786377,Q64378,Q64378,"Peptidyl-prolyl cis-trans isomerase FKBP5;Peptidyl-prolyl cis-trans isomerase FKBP5, N-terminally processed",Fkbp5,NA,10,8,4,4,15.1531000137329,16.3603000640869,15.7393999099731,15.8411998748779,14.1394996643066,14.0683002471924,13.9279003143311,12.62619972229,60,MYD88,NONE
TRUE,3.93505615402588,2.16385006904602,Q64511,Q64511,DNA topoisomerase 2-beta,Top2b,NA,30,8,4,4,14.552300453186,13.9653997421265,14.3667001724243,14.7718000411987,12.3938999176025,12.6747999191284,11.9148998260498,12.0172004699707,60,MYD88,NONE
TRUE,2.1280948643664,1.86162519454956,Q64674,Q64674,Spermidine synthase,Srm,NA,4,8,4,4,13.4105005264282,14.7475004196167,13.3459997177124,15.0684003829956,12.0887002944946,12.7125997543335,12.1071996688843,12.2174005508423,60,MYD88,NONE
TRUE,1.76318877816922,-1.32030034065247,Q66JV4;Q80YR9,Q66JV4;Q80YR9,RNA-binding protein 12B-B;RNA-binding protein 12B-A,Rbm12b2;Rbm12b1,NA,11,8,4,4,13.8058996200562,12.356499671936,13.456600189209,13.4924001693726,14.9933004379272,13.995400428772,15.0348997116089,14.3690004348755,60,MYD88,NONE
TRUE,1.24673830773057,-2.60044980049133,Q66JY6,Q66JY6,Rho guanine nucleotide exchange factor 39,Arhgef39,NA,3,6,2,4,12.3631000518799,NA,NA,12.9331998825073,14.8324003219604,14.8972997665405,17.1089992523193,14.1556997299194,60,MYD88,NONE
TRUE,2.62639065635114,-2.21410036087036,Q68ED3;Q6PB75,Q68ED3,Non-canonical poly(A) RNA polymerase PAPD5,Papd5,NA,16,8,4,4,14.8262004852295,15.1609001159668,16.2120990753174,14.6184997558594,17.7047004699707,16.637300491333,17.6760005950928,17.656099319458,60,MYD88,NONE
TRUE,3.05768840539351,1.35077571868896,Q68FD5,Q68FD5,Clathrin heavy chain 1,Cltc,NA,59,8,4,4,18.5408000946045,18.9556999206543,19.2996006011963,19.1375007629395,17.4958992004395,17.3474998474121,18.0396003723145,17.6474990844727,60,MYD88,NONE
TRUE,3.96577901134851,-3.03639936447144,Q68FG3,Q68FG3,Protein SPT2 homolog,Spty2d1,NA,27,8,4,4,15.3378000259399,16.6625003814697,15.7524003982544,16.2849998474121,19.2292995452881,18.5266990661621,19.2227993011475,19.2045001983643,60,MYD88,NONE
TRUE,0.836447647439494,-2.12351751327515,Q68FH0,Q68FH0,Plakophilin-4,Pkp4,NA,5,8,4,4,8.49583053588867,12.7785997390747,9.22309970855713,12.6263999938965,11.2104997634888,12.8909997940063,13.7139005661011,13.8025999069214,60,MYD88,NONE
TRUE,2.31142359556854,-1.1425998210907,Q69Z38,Q69Z38,Pseudopodium-enriched atypical kinase 1,Peak1,NA,24,8,4,4,14.6218004226685,15.2714996337891,14.434100151062,15.4351997375488,15.8240003585815,16.2819995880127,16.0380992889404,16.1888999938965,60,MYD88,NONE
TRUE,1.24137139989412,-2.16252493858337,Q69Z99,Q69Z99,Zinc finger protein 512,Znf512,NA,7,8,4,4,11.8670997619629,12.2154998779297,11.5952005386353,11.7279005050659,15.4595003128052,12.4823999404907,15.7216997146606,12.3922004699707,60,MYD88,NONE
TRUE,1.37207410586623,-1.49747514724731,Q69ZQ2,Q69ZQ2,Pre-mRNA-splicing factor ISY1 homolog,Isy1,NA,5,8,4,4,15.1287002563477,17.7784004211426,15.7628002166748,16.6245994567871,17.7735004425049,17.6487007141113,18.1250991821289,17.7371006011963,60,MYD88,NONE
TRUE,1.41351385183341,1.57872851689657,Q69ZR2,Q69ZR2,E3 ubiquitin-protein ligase HECTD1,Hectd1,NA,8,7,4,3,11.9237003326416,12.6772003173828,13.2358999252319,11.1656999588013,NA,10.5184001922607,11.1219997406006,10.3752899169922,60,MYD88,NONE
TRUE,1.99013292408453,-2.5794784228007,Q69ZX6;Q8C5W4,Q69ZX6,MORC family CW-type zinc finger protein 2A,Morc2a,NA,6,7,4,3,9.57909965515137,11.979100227356,10.003999710083,10.137619972229,13.0097999572754,12.7210998535156,13.2824001312256,NA,60,MYD88,NONE
TRUE,1.6086350716373,3.73850695292155,Q6A009,Q6A009,E3 ubiquitin-protein ligase listerin,Ltn1,NA,8,6,3,3,11.8354997634888,10.7678804397583,13.1597003936768,NA,NA,7.00541973114014,7.80964946746826,9.73249053955078,60,MYD88,NONE
TRUE,4.30552398726674,-1.40807580947876,Q6A068,Q6A068,Cell division cycle 5-like protein,Cdc5l,NA,38,8,4,4,18.7495994567871,18.8939990997314,18.5583992004395,18.8810997009277,20.0582008361816,19.9958000183105,20.1602993011475,20.5011005401611,60,MYD88,NONE
TRUE,1.41550732675626,-2.32604956626892,Q6A098,Q6A098,Selenocysteine insertion sequence-binding protein 2-like,Secisbp2l,NA,5,8,4,4,11.0507001876831,13.8647003173828,14.5158004760742,11.6963005065918,15.6318998336792,14.5826997756958,14.664999961853,15.5521001815796,60,MYD88,NONE
TRUE,3.17004397614723,-2.0441746711731,Q6A0A2,Q6A0A2,La-related protein 4B,Larp4b,NA,21,8,4,4,16.8976001739502,17.9062004089355,17.540599822998,18.2518997192383,19.550199508667,19.5165996551514,20.0865001678467,19.6196994781494,60,MYD88,NONE
TRUE,3.84276804036292,3.47682476043701,Q6A0D4,Q6A0D4,Raftlin,Rftn1,NA,10,8,4,4,17.2541007995605,18.3195991516113,17.5177993774414,17.9305992126465,14.7706003189087,13.6029996871948,14.9309997558594,13.8101997375488,60,MYD88,NONE
TRUE,3.831093513987,-2.16015005111694,Q6DFW4,Q6DFW4,Nucleolar protein 58,Nop58,NA,22,8,4,4,19.3502998352051,19.4342994689941,19.7346992492676,20.3311996459961,21.8150997161865,21.5764999389648,22.1800994873047,21.9193992614746,60,MYD88,NONE
