Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.60.min,N:.Valid.values.unstim,60.min.FG199.neu,60.min.FG200.neu,60.min.FG201.neu,60.min.FG202.neu,unstim.FG196.neu,unstim.FG197.neu,unstim.FG198.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,1.9252743349958,-3.58962456385295,Q9CZX8,Q9CZX8,40S ribosomal protein S19,Rps19,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,16.085,8,4,4,19.4244003295898,18.5592994689941,18.3910007476807,19.6804008483887,23.145299911499,24.0300998687744,20.6347999572754,60,IRAK1,NONE
TRUE,1.50822283022291,-2.76569286982218,Q9D024,Q9D024,Coiled-coil domain-containing protein 47,Ccdc47,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,55.843,8,4,4,11.7130002975464,10.6203002929688,9.54886054992676,11.5136003494263,14.1036996841431,14.806300163269,11.9338998794556,60,IRAK1,NONE
TRUE,1.85283736742305,-3.49865015347799,Q9D0D4,Q9D0D4,Probable dimethyladenosine transferase,Dimt1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,35.274,8,4,4,15.5584001541138,14.956000328064,13.9642000198364,15.1951999664307,18.5205001831055,20.13450050354,16.5963001251221,60,IRAK1,NONE
TRUE,1.72084855694532,-3.94935290018718,Q9D0F4;Q5SZT7,Q9D0F4,NF-kappa-B-activating protein,Nkap,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,47.227,6,3,3,NA,10.6343002319336,9.78054046630859,11.6528997421265,14.4621000289917,16.2530994415283,13.2005996704102,60,IRAK1,NONE
TRUE,1.3747958235757,-1.98629983266195,Q9D0I8,Q9D0I8,mRNA turnover protein 4 homolog,Mrto4,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,27.545,6,2,4,11.7276000976563,12.1590003967285,NA,NA,13.7051000595093,14.7677001953125,13.3159999847412,60,IRAK1,NONE
TRUE,1.35388939745664,-3.87539990743001,Q9D115,Q9D115,Zinc finger protein 706,Znf706,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,8.4977,7,3,4,16.1623992919922,14.6854000091553,NA,15.6119003295898,20.24049949646,20.9804000854492,16.8649997711182,60,IRAK1,NONE
TRUE,2.52588430881585,-2.77574976285299,Q9D1I6,Q9D1I6,"39S ribosomal protein L14, mitochondrial",Mrpl14,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,15.874,8,4,4,14.4940004348755,13.8446998596191,13.4693002700806,13.9809999465942,16.9372997283936,17.5296001434326,15.7020998001099,60,IRAK1,NONE
TRUE,1.62318426443111,-3.58186721801758,Q9D1J3,Q9D1J3,SAP domain-containing ribonucleoprotein,Sarnp,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,23.532,7,3,4,11.9024000167847,NA,11.773099899292,12.9207000732422,16.4027004241943,17.0090007781982,13.930100440979,60,IRAK1,NONE
TRUE,1.5600861930507,-1.89579939842224,Q9D2R8,Q9D2R8,"28S ribosomal protein S33, mitochondrial",Mrps33,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,12.459,8,4,4,15.6871004104614,15.8998003005981,15.6470994949341,16.574800491333,18.459400177002,18.576099395752,16.5084991455078,60,IRAK1,NONE
TRUE,1.91750168782572,-3.4938002427419,Q9D4J7,Q9D4J7,PHD finger protein 6,Phf6,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,41.139,8,4,4,15.254599571228,14.874400138855,14.1951999664307,15.7058000564575,18.8003005981445,20.0438003540039,16.6597995758057,60,IRAK1,NONE
TRUE,1.35587745850818,-1.5774830977122,Q9D6Z1,Q9D6Z1,Nucleolar protein 56,Nop56,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,64.464,8,4,4,13.7145004272461,13.9112005233765,12.940299987793,14.0830001831055,15.300199508667,16.261100769043,14.1578998565674,60,IRAK1,NONE
TRUE,1.0764887233076,-1.87459659576416,Q9D787,Q9D787,Peptidyl-prolyl cis-trans isomerase-like 2,Ppil2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,59.064,7,3,4,NA,10.8245000839233,9.51911067962646,11.8976001739502,12.8996000289917,13.2131004333496,11.7523002624512,60,IRAK1,NONE
TRUE,2.03270950017429,-1.80560000737508,Q9D7G0;Q9CS42,Q9D7G0;Q9CS42,Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 2,Prps1;Prps2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,34.834,8,4,4,12.8185997009277,12.5221004486084,12.9169998168945,11.861499786377,14.0689001083374,15.1276998519897,13.8095998764038,60,IRAK1,NONE
TRUE,1.81559902587923,-3.05588245391846,Q9D824,Q9D824,Pre-mRNA 3-end-processing factor FIP1,Fip1l1,Color2 [DarkGray],1,4,NA,NA,NA,NA,14,64.958,8,4,4,16.7779006958008,16.0289001464844,16.1268005371094,16.8922004699707,20.0408000946045,20.8479995727539,17.6481990814209,60,IRAK1,NONE
TRUE,1.71460539677752,-3.41680860519409,Q9D883;Q8BGJ9,Q9D883,Splicing factor U2AF 35 kDa subunit,U2af1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,27.815,8,4,4,18.6390991210938,17.6289005279541,17.4853000640869,18.3635997772217,21.930700302124,23.1238994598389,19.2835006713867,60,IRAK1,NONE
TRUE,2.22324668114732,-4.37875850995382,Q9D8X2,Q9D8X2,Coiled-coil domain-containing protein 124,Ccdc124,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,25.345,8,4,4,15.8652000427246,14.8868999481201,14.7419996261597,15.5825996398926,20.1672992706299,21.2012004852295,17.5753002166748,60,IRAK1,NONE
TRUE,1.69904795867459,-2.26766665776571,Q9D937,Q9D937,Uncharacterized protein C11orf98 homolog,NA,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,14.098,8,4,4,16.7196006774902,16.3645000457764,16.9524002075195,17.9710998535156,20.0007991790771,19.8157005310059,17.9922008514404,60,IRAK1,NONE
TRUE,1.77120071620284,-2.47299186388652,Q9D945,Q9D945,Protein LLP homolog,Llph,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,15.391,8,4,4,15.7435998916626,14.7868003845215,15.440299987793,16.2171993255615,18.3050003051758,19.1091003417969,16.6457996368408,60,IRAK1,NONE
TRUE,1.04907658261059,-3.96036465962728,Q9DAJ4,Q9DAJ4,WD repeat domain-containing protein 83,Wdr83,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,34.443,5,2,3,10.0024700164795,NA,NA,11.2700004577637,14.7456998825073,16.5650997161865,12.4790000915527,60,IRAK1,NONE
TRUE,1.57833467673239,-2.33896700541178,Q9DAW6,Q9DAW6,U4/U6 small nuclear ribonucleoprotein Prp4,Prpf4,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,58.369,8,4,4,12.6326999664307,12.4330997467041,11.0348997116089,12.8989000320435,14.9636001586914,15.5295000076294,13.2735004425049,60,IRAK1,NONE
TRUE,1.72579683170969,-3.62996649742126,Q9DB20,Q9DB20,"ATP synthase subunit O, mitochondrial",Atp5o,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,23.363,8,4,4,15.9963998794556,15.1016998291016,14.8917999267578,16.2593002319336,19.4162998199463,21.1093997955322,17.0510997772217,60,IRAK1,NONE
TRUE,1.60325034962169,-3.63435832659404,Q9DB42,Q9DB42,Zinc finger protein 593,Znf593,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,15.147,8,4,4,16.0953998565674,15.2138996124268,14.336199760437,16.7220001220703,20.0690994262695,20.6730003356934,16.9365997314453,60,IRAK1,NONE
TRUE,1.21786517295998,-2.64186668395996,Q9DBE9,Q9DBE9,pre-rRNA processing protein FTSJ3,Ftsj3,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,95.531,7,3,4,11.0228996276855,NA,11.897500038147,12.4028997421265,14.8943996429443,15.7448997497559,12.6096000671387,60,IRAK1,NONE
TRUE,1.95870080319566,-2.62284223238627,Q9DBF7,Q9DBF7,Pre-mRNA-splicing factor CWC25 homolog,Cwc25,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,48.811,8,4,4,14.5897998809814,14.4933996200562,14.4792003631592,15.0972995758057,17.4563007354736,18.5275001525879,15.8795003890991,60,IRAK1,NONE
TRUE,1.86270975503087,-4.23954955736796,Q9DBM1,Q9DBM1,G patch domain-containing protein 1,Gpatch1,Color2 [DarkGray],1,4,NA,NA,NA,NA,15,103.01,8,4,4,10.4296007156372,10.8868999481201,11.5732002258301,12.8213005065918,15.9323997497559,17.506799697876,13.5627002716064,60,IRAK1,NONE
TRUE,1.93594973292505,-3.81137498219808,Q9DBU6,Q9DBU6,Serine/Arginine-related protein 53,Rsrc1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,38.637,8,4,4,12.93869972229,11.9371995925903,13.8235998153687,14.9661998748779,17.5911998748779,18.2849998474121,15.8071994781494,60,IRAK1,NONE
TRUE,1.73066342766784,-1.69163640340169,Q9DC48,Q9DC48,Pre-mRNA-processing factor 17,Cdc40,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,65.46,7,3,4,NA,9.41793060302734,8.81840991973877,9.51325035095215,10.701000213623,11.6937999725342,10.4296998977661,60,IRAK1,NONE
TRUE,0.825382738087947,-2.2328634262085,Q9DCE5,Q9DCE5,p21-activated protein kinase-interacting protein 1,Pak1ip1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,42.116,6,2,4,NA,10.5750999450684,9.9282398223877,NA,12.9078998565674,13.7479000091553,10.7978000640869,60,IRAK1,NONE
TRUE,1.35199587550092,-4.25504954655965,Q9DCR2,Q9DCR2,AP-3 complex subunit sigma-1,Ap3s1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,21.732,6,2,4,10.9154005050659,NA,NA,10.8241004943848,14.6339998245239,17.0263004302979,13.7140998840332,60,IRAK1,NONE
TRUE,1.69096335025054,-2.41163317362468,Q9DCT2,Q9DCT2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",Ndufs3,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,30.149,7,3,4,10.3116998672485,NA,11.0546998977661,11.1075000762939,13.5235996246338,14.0910997390747,12.0940999984741,60,IRAK1,NONE
TRUE,0.815543837479211,-2.6289168993632,Q9EPL8,Q9EPL8,Importin-7,Ipo7,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,119.49,5,3,2,8.37771987915039,8.86063003540039,NA,11.7988996505737,12.2876005172729,12.3283996582031,NA,60,IRAK1,NONE
TRUE,1.13299954822811,-3.06319415569305,Q9EPU4,Q9EPU4,Cleavage and polyadenylation specificity factor subunit 1,Cpsf1,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,160.82,8,4,4,9.65126037597656,8.77070999145508,7.38229990005493,10.2101001739502,13.0019998550415,13.826000213623,9.37236022949219,60,IRAK1,NONE
TRUE,1.16885318004724,-1.81710004806519,Q9EQ28,Q9EQ28,DNA polymerase delta subunit 3,Pold3,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,50.835,5,2,3,11.2318000793457,NA,NA,10.7267999649048,12.3662004470825,13.2265996932983,NA,60,IRAK1,NONE
TRUE,1.74151106568052,-3.63435784975688,Q9EQ61,Q9EQ61,Pescadillo homolog,Pes1,Color2 [DarkGray],1,4,NA,NA,NA,NA,11,67.795,8,4,4,13.2054004669189,12.9156999588013,12.3035001754761,13.355299949646,17.2509994506836,18.2630996704102,14.2238998413086,60,IRAK1,NONE
TRUE,0.95865842667,-2.14270814259847,Q9EQH3,Q9EQH3,Vacuolar protein sorting-associated protein 35,Vps35,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,91.712,8,4,4,12.6861000061035,12.0773000717163,11.7458000183105,12.438099861145,16.8752994537354,13.6782999038696,12.585000038147,60,IRAK1,NONE
TRUE,0.687941292820445,-2.84270016352336,Q9EQI8,Q9EQI8,"39S ribosomal protein L46, mitochondrial",Mrpl46,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,32.131,6,2,4,11.9069995880127,NA,NA,11.8263998031616,15.046799659729,16.8866996765137,12.1947002410889,60,IRAK1,NONE
TRUE,3.45267386117155,-2.17763312657674,Q9EQP2,Q9EQP2,EH domain-containing protein 4,Ehd4,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,61.48,8,4,4,11.4117002487183,11.5508003234863,11.2857999801636,11.1949005126953,13.5237998962402,14.0349998474121,13.0565004348755,60,IRAK1,NONE
TRUE,1.52352839228404,-1.4399418036143,Q9ER73,Q9ER73,Elongator complex protein 4,Elp4,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,46.325,8,4,4,10.6823997497559,12.5092000961304,11.2131004333496,11.9186000823975,13.1977005004883,12.8881998062134,12.9764003753662,60,IRAK1,NONE
TRUE,2.02095898237936,-4.07904473940531,Q9ERA6,Q9ERA6,Tuftelin-interacting protein 11,Tfip11,Color2 [DarkGray],1,4,NA,NA,NA,NA,17,96.304,8,4,4,11.3227005004883,11.291600227356,9.44292068481445,11.8297996520996,15.0665998458862,16.6651000976563,13.4207000732422,60,IRAK1,NONE
TRUE,1.69416417669095,-1.85596680641174,Q9ERD8,Q9ERD8,Gamma-parvin,Parvg,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,37.603,8,4,4,11.6570997238159,12.9399003982544,12.2569999694824,13.703200340271,14.78600025177,14.6358003616333,14.0640001296997,60,IRAK1,NONE
TRUE,1.11052973823507,-2.6737394332885698,Q9ESU6;Q91Y44,Q9ESU6,Bromodomain-containing protein 4,Brd4,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,155.89,6,3,3,9.70186042785645,NA,8.83368015289307,8.98434066772461,12.8206996917725,13.0687999725342,9.6515998840332,60,IRAK1,NONE
TRUE,0.929262819742612,-2.453533411026,Q9ESX5,Q9ESX5,H/ACA ribonucleoprotein complex subunit 4,Dkc1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,57.401,7,4,3,11.3267002105713,12.5411996841431,11.2771997451782,11.6169004440308,14.9667997360229,16.225700378418,11.2396001815796,60,IRAK1,NONE
TRUE,2.15181626019574,-1.71562345822652,Q9JHU4,Q9JHU4,Cytoplasmic dynein 1 heavy chain 1,Dync1h1,Color2 [DarkGray],1,4,NA,NA,NA,NA,17,532.04,8,4,4,10.6584997177124,11.453800201416,10.0423402786255,10.7242002487183,12.5333003997803,12.7670001983643,12.0057001113892,60,IRAK1,NONE
TRUE,1.46672525084236,-1.69422578811646,Q9JHW4,Q9JHW4,Selenocysteine-specific elongation factor,Eefsec,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,63.538,8,4,4,11.0963001251221,10.9416999816895,10.2573299407959,10.765100479126,12.3773002624512,13.6260995864868,11.3746004104614,60,IRAK1,NONE
TRUE,1.05998273909337,-3.8584992090861,Q9JI13,Q9JI13,Something about silencing protein 10,Utp3,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,53.398,6,3,3,10.9203004837036,NA,11.0115003585815,12.9886999130249,16.330099105835,17.7085990905762,12.4573001861572,60,IRAK1,NONE
TRUE,2.35132830807637,-1.9294585386912,Q9JJ80,Q9JJ80,Ribosome production factor 2 homolog,Rpf2,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,35.363,8,4,4,12.3442001342773,13.0474996566772,12.1426000595093,12.7580003738403,15.2388000488281,14.2237005233765,14.0451002120972,60,IRAK1,NONE
TRUE,1.28898705841437,-1.90276654561361,Q9JJA4,Q9JJA4,Ribosome biogenesis protein WDR12,Wdr12,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,47.346,8,4,4,12.5621004104614,11.9007997512817,11.9119005203247,11.5444002151489,14.3803005218506,15.0247001647949,12.2426996231079,60,IRAK1,NONE
TRUE,1.58713912930954,-2.98493989308675,Q9JJA7,Q9JJA7,Cyclin-L2,Ccnl2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,58.005,6,3,3,10.5333003997803,NA,9.72128009796143,10.805100440979,14.1289005279541,14.1464996337891,11.7391004562378,60,IRAK1,NONE
TRUE,2.40874255689607,-2.06662511825562,Q9JJI8,Q9JJI8,60S ribosomal protein L38,Rpl38,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,8.2038,8,4,4,23.7329998016357,23.173999786377,23.0937004089355,23.8959999084473,26.0662002563477,25.7959003448486,24.7602996826172,60,IRAK1,NONE
TRUE,1.1665616492282,-1.70631670951843,Q9JJL8,Q9JJL8,"Serine--tRNA ligase, mitochondrial",Sars2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,58.316,8,4,4,11.3625001907349,11.7753000259399,11.7656002044678,12.3587999343872,12.940299987793,15.1597003936768,12.4656000137329,60,IRAK1,NONE
TRUE,1.0166781134541,-2.88496653238932,Q9JKC8,Q9JKC8,AP-3 complex subunit mu-1,Ap3m1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,46.936,7,3,4,NA,10.6609001159668,10.4731006622314,12.0165996551514,14.4338998794556,15.7896003723145,11.5819997787476,60,IRAK1,NONE
TRUE,1.8257417356453,-1.39635054270427,Q9JKF1,Q9JKF1,Ras GTPase-activating-like protein IQGAP1,Iqgap1,Color2 [DarkGray],1,4,NA,NA,NA,NA,34,188.74,8,4,4,15.2319002151489,15.3472995758057,15.1871995925903,15.6361999511719,16.9699001312256,17.3656005859375,15.9055004119873,60,IRAK1,NONE
TRUE,2.0488653858567,-1.396808385849,Q9JL16,Q9JL16,Interferon-stimulated gene 20 kDa protein,Isg20,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,32.503,8,4,4,13.4019002914429,12.7430000305176,12.3933000564575,12.4567003250122,14.3760004043579,14.3870000839233,13.6736001968384,60,IRAK1,NONE
TRUE,1.78542069790162,-1.54751841227213,Q9JLC8,Q9JLC8,Sacsin,Sacs,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,520.68,8,4,4,7.99278974533081,8.21566009521484,7.68018007278442,8.69955062866211,10.5117998123169,9.48010063171387,9.09179019927979,60,IRAK1,NONE
TRUE,2.41989993658026,-2.14516623814901,Q9JM93,Q9JM93,ADP-ribosylation factor-like protein 6-interacting protein 4,Arl6ip4,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,25.524,8,4,4,16.7299003601074,16.0606994628906,16.0617008209229,16.8516998291016,19.1390991210938,18.7866992950439,17.7877006530762,60,IRAK1,NONE
TRUE,1.28493261544952,-2.01933296521505,Q9JMD0,Q9JMD0,BUB3-interacting and GLEBS motif-containing protein ZNF207,Znf207,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,52.792,8,4,4,14.190299987793,13.9998998641968,14.3784999847412,14.6357002258301,16.7276992797852,17.6895999908447,14.543999671936,60,IRAK1,NONE
TRUE,1.17306222644724,-2.64491442839305,Q9QX47,Q9QX47,Protein SON,Son,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,265.65,8,4,4,7.90784978866577,9.67002010345459,9.89844036102295,10.5303001403809,12.5502004623413,13.8165998458862,10.0729007720947,60,IRAK1,NONE
TRUE,2.11723202358467,-1.87341292699178,Q9QXK7,Q9QXK7,Cleavage and polyadenylation specificity factor subunit 3,Cpsf3,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,77.504,6,2,4,9.77908992767334,NA,9.77955055236816,NA,11.7679996490479,11.9731998443604,11.2170000076294,60,IRAK1,NONE
TRUE,1.7003105036845,-1.44556641578674,Q9QYB5,Q9QYB5,Gamma-adducin,Add3,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,78.776,8,4,4,14.4331998825073,14.7425003051758,13.4091997146606,15.0227003097534,16.0515995025635,15.8655996322632,15.6252002716064,60,IRAK1,NONE
TRUE,4.18588423385562,-1.62037499745687,Q9QYC0;Q9QYB8,Q9QYC0,Alpha-adducin,Add1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,80.646,8,4,4,15.2667999267578,15.5192003250122,15.1168003082275,15.4912996292114,16.9596996307373,17.1166000366211,16.8304004669189,60,IRAK1,NONE
TRUE,3.04622548679545,-1.27162488301595,Q9QZL0,Q9QZL0,Receptor-interacting serine/threonine-protein kinase 3,Ripk3,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,53.322,8,4,4,14.1354999542236,13.7344999313354,13.7592000961304,14.2859001159668,15.4343996047974,15.1965999603271,15.1202001571655,60,IRAK1,NONE
TRUE,1.53256788465275,-3.7487994035085,Q9R0Q4,Q9R0Q4,Mortality factor 4-like protein 2,Morf4l2,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,32.183,8,4,4,13.2407999038696,11.618200302124,12.6275005340576,13.7495002746582,17.3866996765137,18.3381996154785,13.9484996795654,60,IRAK1,NONE
TRUE,1.88735926381349,-1.86857136090597,Q9R190,Q9R190,Metastasis-associated protein MTA2,Mta2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,75.029,8,4,4,9.34197998046875,8.87790012359619,10.6048002243042,10.3769006729126,11.5517997741699,11.5873003005981,11.8677997589111,60,IRAK1,NONE
TRUE,1.39774931213532,-2.51369976997375,Q9R1C7,Q9R1C7,Pre-mRNA-processing factor 40 homolog A,Prpf40a,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,108.48,8,4,4,12.9678001403809,12.7420997619629,11.670599937439,13.0806999206543,15.0859994888306,16.8647994995117,13.4362001419067,60,IRAK1,NONE
TRUE,1.87370839393408,-1.74367499351501,Q9R1J0,Q9R1J0,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",Nsdhl,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,40.685,7,4,3,11.9471998214722,11.1956005096436,10.8909997940063,11.177300453186,NA,13.430100440979,12.6627998352051,60,IRAK1,NONE
TRUE,0.901476234412761,-2.20679966608683,Q9WTX6,Q9WTX6,Cullin-1,Cul1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,89.69,7,3,4,10.3383007049561,11.0677003860474,NA,7.83699941635132,11.7180995941162,13.0724000930786,11.0728998184204,60,IRAK1,NONE
TRUE,1.8136444140407,-2.00078344345093,Q9WVA3,Q9WVA3,Mitotic checkpoint protein BUB3,Bub3,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,36.954,8,4,4,15.7559995651245,15.7769002914429,15.5536003112793,15.9277000427246,18.050199508667,18.7084007263184,16.5044002532959,60,IRAK1,NONE
TRUE,1.57453410189127,-1.67540764808655,Q9Z0N1;Q9Z0N2,Q9Z0N1;Q9Z0N2,"Eukaryotic translation initiation factor 2 subunit 3, X-linked;Eukaryotic translation initiation factor 2 subunit 3, Y-linked",Eif2s3x;Eif2s3y,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,51.065,8,4,4,14.4090003967285,14.6911001205444,14.327600479126,14.6219997406006,16.2789993286133,17.2355995178223,15.0488996505737,60,IRAK1,NONE
TRUE,1.53253069939245,-2.71921674410502,Q9Z1M8,Q9Z1M8,Protein Red,Ik,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,65.615,8,4,4,12.0558004379272,11.9696998596191,11.2271003723145,12.1392002105713,15.0373001098633,16.0755004882813,12.5887002944946,60,IRAK1,NONE
TRUE,1.96466202171136,-2.99290577570597,Q9Z1T1;Q9JME5,Q9Z1T1,AP-3 complex subunit beta-1,Ap3b1,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,122.74,8,4,4,11.0359001159668,10.0997104644775,10.3123006820679,10.7897996902466,13.5086002349854,15.0515003204346,12.0968999862671,60,IRAK1,NONE
TRUE,2.59773506537857,-1.29458316167196,Q9Z1Z2,Q9Z1Z2,Serine-threonine kinase receptor-associated protein,Strap,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,38.442,8,4,4,13.6833000183105,13.5062999725342,13.0577001571655,12.8961000442505,14.644700050354,14.6944999694824,14.402099609375,60,IRAK1,NONE
TRUE,1.72316852806132,-3.70851691563924,Q9Z2Q5,Q9Z2Q5,"39S ribosomal protein L40, mitochondrial",Mrpl40,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,24.301,7,4,3,12.3134002685547,11.3030004501343,11.9082002639771,12.7231998443604,16.5102005004883,17.4230003356934,13.3782005310059,60,IRAK1,NONE
TRUE,2.24823099936048,-1.30919981002808,Q9Z2U0;Q9CWH6,Q9Z2U0;Q9CWH6,Proteasome subunit alpha type-7;Proteasome subunit alpha type-7-like,Psma7;Psma8,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,27.855,6,2,4,NA,NA,13.2096004486084,13.1381998062134,14.5922002792358,14.65269947052,14.204400062561,60,IRAK1,NONE
TRUE,1.88690267182493,-3.22413333257039,Q9Z315,Q9Z315,U4/U6.U5 tri-snRNP-associated protein 1,Sart1,Color2 [DarkGray],1,4,NA,NA,NA,NA,31,90.884,8,4,4,16.3948001861572,15.8603000640869,15.6627998352051,16.8052997589111,19.6641006469727,20.9107990264893,17.6399002075195,60,IRAK1,NONE
TRUE,1.07636965055839,-2.08650124073029,Q9Z329;P11881,Q9Z329;P11881,"Inositol 1,4,5-trisphosphate receptor type 2;Inositol 1,4,5-trisphosphate receptor type 1",Itpr2;Itpr1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,307.47,8,4,4,8.64028072357178,9.62814044952393,7.52908945083618,9.98639011383057,11.5481996536255,12.1885995864868,9.36063003540039,60,IRAK1,NONE
TRUE,50,10,P17918,P17918,Proliferating cell nuclear antigen,Pcna,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,28.785,4,3,1,NA,12.2826,13.9805,13.2456,NA,11.4684,NA,60,IRAK1,NONE
TRUE,50,10,P22366,P22366,Myeloid differentiation primary response protein MyD88,Myd88,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,33.753,4,4,0,11.2713,13.6707,14.1274,13.9023,NA,NA,NA,60,IRAK1,NONE
TRUE,50,10,P28063,P28063,Proteasome subunit beta type-8,Psmb8,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,30.26,4,3,1,10.6244,NA,10.5437,10.476,NA,NA,11.2016,60,IRAK1,NONE
TRUE,50,10,Q3UKC1,Q3UKC1,Tax1-binding protein 1 homolog,Tax1bp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,93.629,5,4,1,12.8649,14.2478,13.7621,13.8276,NA,NA,NA,60,IRAK1,NONE
TRUE,50,10,Q80Y83,Q80Y83,Dixin,Dixdc1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,80.214,4,3,1,12.6334,NA,13.3909,12.773,NA,NA,13.0853,60,IRAK1,NONE
TRUE,50,10,Q99JG7,Q99JG7,TNFAIP3-interacting protein 2,Tnip2,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,49.094,4,4,0,11.6203,12.83,12.3868,12.5163,NA,NA,NA,60,IRAK1,NONE
TRUE,50,10,Q99N32,Q99N32,Beta-klotho,Klb,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,120.19,4,3,1,NA,9.20512,17.8665,17.2054,NA,NA,17.2848,60,IRAK1,NONE
TRUE,50,10,Q9R0T8,Q9R0T8,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Ikbke,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,80.952,4,4,0,12.5298,12.3206,13.8918,11.8561,NA,NA,NA,60,IRAK1,NONE
TRUE,50,10,Q9WUU8,Q9WUU8,TNFAIP3-interacting protein 1,Tnip1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,73.049,4,4,0,16.6856,17.1218,17.0666,17.1957,NA,NA,NA,60,IRAK1,NONE
